# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
9.594006e+02	4.313655e-24
9.616123e+02	4.315851e-24
9.638290e+02	4.318040e-24
9.660509e+02	4.320321e-24
9.682779e+02	4.322496e-24
9.705100e+02	4.324664e-24
9.727472e+02	4.326825e-24
9.749896e+02	4.329077e-24
9.772372e+02	4.331224e-24
9.794900e+02	4.333462e-24
9.817479e+02	4.335595e-24
9.840111e+02	4.337819e-24
9.862795e+02	4.340035e-24
9.885531e+02	4.342244e-24
9.908319e+02	4.344350e-24
9.931160e+02	4.346545e-24
9.954054e+02	4.348733e-24
9.977001e+02	4.350914e-24
1.000000e+03	4.353087e-24
1.002305e+03	4.355002e-24
1.004616e+03	4.357864e-24
1.006932e+03	4.359765e-24
1.009253e+03	4.361660e-24
1.011579e+03	4.364493e-24
1.013911e+03	4.366375e-24
1.016249e+03	4.368251e-24
1.018591e+03	4.371056e-24
1.020939e+03	4.372919e-24
1.023293e+03	4.374776e-24
1.025652e+03	4.377553e-24
1.028016e+03	4.379398e-24
1.030386e+03	4.381237e-24
1.032761e+03	4.383986e-24
1.035142e+03	4.385813e-24
1.037528e+03	4.388543e-24
1.039920e+03	4.390356e-24
1.042317e+03	4.392165e-24
1.044720e+03	4.394868e-24
1.047129e+03	4.396665e-24
1.049542e+03	4.399349e-24
1.051962e+03	4.401145e-24
1.054387e+03	4.402936e-24
1.056818e+03	4.405613e-24
1.059254e+03	4.407391e-24
1.061696e+03	4.410050e-24
1.064143e+03	4.411817e-24
1.066596e+03	4.414458e-24
1.069055e+03	4.416213e-24
1.071519e+03	4.418836e-24
1.073989e+03	4.420579e-24
1.076465e+03	4.422318e-24
1.078947e+03	4.424917e-24
1.081434e+03	4.426644e-24
1.083927e+03	4.429226e-24
1.086426e+03	4.430942e-24
1.088930e+03	4.433507e-24
1.091440e+03	4.435211e-24
1.093956e+03	4.437760e-24
1.096478e+03	4.439453e-24
1.099006e+03	4.441985e-24
1.101539e+03	4.444508e-24
1.104079e+03	4.446183e-24
1.106624e+03	4.448689e-24
1.109175e+03	4.450355e-24
1.111732e+03	4.452845e-24
1.114295e+03	4.454499e-24
1.116863e+03	4.456974e-24
1.119438e+03	4.458618e-24
1.122018e+03	4.461076e-24
1.124605e+03	4.463526e-24
1.127197e+03	4.465153e-24
1.129796e+03	4.467587e-24
1.132400e+03	4.469205e-24
1.135011e+03	4.471623e-24
1.137627e+03	4.474033e-24
1.140250e+03	4.475635e-24
1.142878e+03	4.478029e-24
1.145513e+03	4.480415e-24
1.148154e+03	4.482001e-24
1.150800e+03	4.484373e-24
1.153453e+03	4.485949e-24
1.156112e+03	4.488306e-24
1.158777e+03	4.490654e-24
1.161449e+03	4.492215e-24
1.164126e+03	4.494549e-24
1.166810e+03	4.496874e-24
1.169499e+03	4.498420e-24
1.172195e+03	4.500732e-24
1.174898e+03	4.503035e-24
1.177606e+03	4.505331e-24
1.180321e+03	4.506856e-24
1.183042e+03	4.509138e-24
1.185769e+03	4.511411e-24
1.188502e+03	4.513677e-24
1.191242e+03	4.515183e-24
1.193988e+03	4.517435e-24
1.196741e+03	4.519679e-24
1.199499e+03	4.521171e-24
1.202264e+03	4.523410e-24
1.205036e+03	4.525644e-24
1.207814e+03	4.527871e-24
1.210598e+03	4.530090e-24
1.213389e+03	4.531565e-24
1.216186e+03	4.533772e-24
1.218990e+03	4.535971e-24
1.221800e+03	4.538162e-24
1.224616e+03	4.540346e-24
1.227439e+03	4.541798e-24
1.230269e+03	4.543970e-24
1.233105e+03	4.546134e-24
1.235947e+03	4.548291e-24
1.238797e+03	4.550441e-24
1.241652e+03	4.552584e-24
1.244515e+03	4.554719e-24
1.247384e+03	4.556139e-24
1.250259e+03	4.558263e-24
1.253141e+03	4.560380e-24
1.256030e+03	4.562489e-24
1.258925e+03	4.564592e-24
1.261828e+03	4.566688e-24
1.264736e+03	4.568777e-24
1.267652e+03	4.570860e-24
1.270574e+03	4.572935e-24
1.273503e+03	4.575004e-24
1.276439e+03	4.576379e-24
1.279381e+03	4.578437e-24
1.282331e+03	4.580488e-24
1.285287e+03	4.582532e-24
1.288250e+03	4.584570e-24
1.291219e+03	4.586601e-24
1.294196e+03	4.588626e-24
1.297179e+03	4.590644e-24
1.300170e+03	4.592656e-24
1.303167e+03	4.594662e-24
1.306171e+03	4.596661e-24
1.309182e+03	4.598654e-24
1.312200e+03	4.600640e-24
1.315225e+03	4.602621e-24
1.318257e+03	4.604595e-24
1.321296e+03	4.606563e-24
1.324342e+03	4.608525e-24
1.327394e+03	4.610481e-24
1.330454e+03	4.612430e-24
1.333521e+03	4.615021e-24
1.336596e+03	4.616956e-24
1.339677e+03	4.618886e-24
1.342765e+03	4.620810e-24
1.345860e+03	4.622728e-24
1.348963e+03	4.624640e-24
1.352073e+03	4.626554e-24
1.355189e+03	4.628466e-24
1.358313e+03	4.630372e-24
1.361445e+03	4.632272e-24
1.364583e+03	4.634797e-24
1.367729e+03	4.636684e-24
1.370882e+03	4.638565e-24
1.374042e+03	4.640441e-24
1.377209e+03	4.642311e-24
1.380384e+03	4.644176e-24
1.383566e+03	4.646653e-24
1.386756e+03	4.648505e-24
1.389953e+03	4.650351e-24
1.393157e+03	4.652192e-24
1.396368e+03	4.654027e-24
1.399587e+03	4.656466e-24
1.402814e+03	4.658289e-24
1.406048e+03	4.660107e-24
1.409289e+03	4.661919e-24
1.412538e+03	4.664327e-24
1.415794e+03	4.666127e-24
1.419058e+03	4.667922e-24
1.422329e+03	4.669712e-24
1.425608e+03	4.672090e-24
1.428894e+03	4.673868e-24
1.432188e+03	4.675641e-24
1.435489e+03	4.677408e-24
1.438799e+03	4.679757e-24
1.442115e+03	4.681513e-24
1.445440e+03	4.683264e-24
1.448772e+03	4.685590e-24
1.452112e+03	4.687329e-24
1.455459e+03	4.689064e-24
1.458814e+03	4.691369e-24
1.462177e+03	4.693091e-24
1.465548e+03	4.695381e-24
1.468926e+03	4.697093e-24
1.472313e+03	4.698800e-24
1.475707e+03	4.701068e-24
1.479108e+03	4.702764e-24
1.482518e+03	4.705018e-24
1.485936e+03	4.706703e-24
1.489361e+03	4.708383e-24
1.492794e+03	4.710616e-24
1.496236e+03	4.712286e-24
1.499685e+03	4.714505e-24
1.503142e+03	4.716171e-24
1.506607e+03	4.718384e-24
1.510080e+03	4.720039e-24
1.513561e+03	4.722239e-24
1.517050e+03	4.723883e-24
1.520548e+03	4.726069e-24
1.524053e+03	4.727702e-24
1.527566e+03	4.729874e-24
1.531087e+03	4.731498e-24
1.534617e+03	4.733658e-24
1.538155e+03	4.735273e-24
1.541700e+03	4.737420e-24
1.545254e+03	4.739025e-24
1.548817e+03	4.741159e-24
1.552387e+03	4.742754e-24
1.555966e+03	4.744874e-24
1.559553e+03	4.746987e-24
1.563148e+03	4.748567e-24
1.566751e+03	4.750667e-24
1.570363e+03	4.752236e-24
1.573983e+03	4.754323e-24
1.577611e+03	4.756403e-24
1.581248e+03	4.757962e-24
1.584893e+03	4.760045e-24
1.588547e+03	4.762126e-24
1.592209e+03	4.763683e-24
1.595879e+03	4.765751e-24
1.599558e+03	4.767813e-24
1.603245e+03	4.769354e-24
1.606941e+03	4.771403e-24
1.610646e+03	4.773446e-24
1.614359e+03	4.774973e-24
1.618080e+03	4.777003e-24
1.621810e+03	4.779026e-24
1.625549e+03	4.781042e-24
1.629296e+03	4.782549e-24
1.633052e+03	4.784554e-24
1.636817e+03	4.786551e-24
1.640590e+03	4.788542e-24
1.644372e+03	4.790031e-24
1.648162e+03	4.792010e-24
1.651962e+03	4.793982e-24
1.655770e+03	4.795947e-24
1.659587e+03	4.797905e-24
1.663413e+03	4.799370e-24
1.667247e+03	4.801317e-24
1.671091e+03	4.803257e-24
1.674943e+03	4.805191e-24
1.678804e+03	4.807119e-24
1.682674e+03	4.809040e-24
1.686553e+03	4.810955e-24
1.690441e+03	4.812387e-24
1.694338e+03	4.814290e-24
1.698244e+03	4.816187e-24
1.702159e+03	4.818078e-24
1.706082e+03	4.819963e-24
1.710015e+03	4.821841e-24
1.713957e+03	4.823714e-24
1.717908e+03	4.825580e-24
1.721869e+03	4.827440e-24
1.725838e+03	4.829293e-24
1.729816e+03	4.831141e-24
1.733804e+03	4.832982e-24
1.737801e+03	4.834818e-24
1.741807e+03	4.836647e-24
1.745822e+03	4.838471e-24
1.749847e+03	4.840288e-24
1.753881e+03	4.842100e-24
1.757924e+03	4.843905e-24
1.761976e+03	4.845705e-24
1.766038e+03	4.847499e-24
1.770109e+03	4.849287e-24
1.774189e+03	4.851069e-24
1.778279e+03	4.852845e-24
1.782379e+03	4.854616e-24
1.786488e+03	4.856381e-24
1.790606e+03	4.858579e-24
1.794734e+03	4.860330e-24
1.798871e+03	4.862076e-24
1.803018e+03	4.863828e-24
1.807174e+03	4.865578e-24
1.811340e+03	4.867322e-24
1.815516e+03	4.869494e-24
1.819701e+03	4.871225e-24
1.823896e+03	4.872951e-24
1.828100e+03	4.874672e-24
1.832314e+03	4.876387e-24
1.836538e+03	4.878522e-24
1.840772e+03	4.880224e-24
1.845015e+03	4.881920e-24
1.849269e+03	4.883610e-24
1.853532e+03	4.885715e-24
1.857804e+03	4.887393e-24
1.862087e+03	4.889066e-24
1.866380e+03	4.890734e-24
1.870682e+03	4.892812e-24
1.874995e+03	4.894467e-24
1.879317e+03	4.896117e-24
1.883649e+03	4.898172e-24
1.887991e+03	4.899811e-24
1.892344e+03	4.901444e-24
1.896706e+03	4.903478e-24
1.901078e+03	4.905099e-24
1.905461e+03	4.906715e-24
1.909853e+03	4.908729e-24
1.914256e+03	4.910333e-24
1.918669e+03	4.912332e-24
1.923092e+03	4.913925e-24
1.927525e+03	4.915909e-24
1.931968e+03	4.917491e-24
1.936422e+03	4.919068e-24
1.940886e+03	4.921032e-24
1.945360e+03	4.922597e-24
1.949845e+03	4.924547e-24
1.954339e+03	4.926088e-24
1.958845e+03	4.928007e-24
1.963360e+03	4.929536e-24
1.967886e+03	4.931440e-24
1.972423e+03	4.932957e-24
1.976970e+03	4.934847e-24
1.981527e+03	4.936730e-24
1.986095e+03	4.938230e-24
1.990673e+03	4.940099e-24
1.995262e+03	4.941589e-24
1.999862e+03	4.943444e-24
2.004472e+03	4.944874e-24
2.009093e+03	4.946655e-24
2.013724e+03	4.948429e-24
2.018366e+03	4.949842e-24
2.023019e+03	4.951603e-24
2.027683e+03	4.953357e-24
2.032357e+03	4.954754e-24
2.037042e+03	4.956495e-24
2.041738e+03	4.958229e-24
2.046445e+03	4.959611e-24
2.051162e+03	4.961331e-24
2.055891e+03	4.963045e-24
2.060630e+03	4.964753e-24
2.065380e+03	4.966113e-24
2.070141e+03	4.967808e-24
2.074914e+03	4.969495e-24
2.079697e+03	4.971176e-24
2.084491e+03	4.972516e-24
2.089296e+03	4.974185e-24
2.094112e+03	4.975846e-24
2.098940e+03	4.977501e-24
2.103778e+03	4.979150e-24
2.108628e+03	4.980791e-24
2.113489e+03	4.982100e-24
2.118361e+03	4.983730e-24
2.123244e+03	4.985353e-24
2.128139e+03	4.986969e-24
2.133045e+03	4.988579e-24
2.137962e+03	4.990182e-24
2.142891e+03	4.991779e-24
2.147830e+03	4.993369e-24
2.152782e+03	4.994953e-24
2.157744e+03	4.996531e-24
2.162719e+03	4.998102e-24
2.167704e+03	4.999666e-24
2.172701e+03	5.001224e-24
2.177710e+03	5.002776e-24
2.182730e+03	5.004322e-24
2.187762e+03	5.005861e-24
2.192805e+03	5.007394e-24
2.197860e+03	5.008921e-24
2.202926e+03	5.010442e-24
2.208005e+03	5.011956e-24
2.213095e+03	5.013465e-24
2.218196e+03	5.014967e-24
2.223310e+03	5.016463e-24
2.228435e+03	5.017953e-24
2.233572e+03	5.019733e-24
2.238721e+03	5.021209e-24
2.243882e+03	5.022680e-24
2.249055e+03	5.024144e-24
2.254239e+03	5.025603e-24
2.259436e+03	5.027056e-24
2.264644e+03	5.028791e-24
2.269865e+03	5.030231e-24
2.275097e+03	5.031665e-24
2.280342e+03	5.033093e-24
2.285599e+03	5.034798e-24
2.290868e+03	5.036214e-24
2.296149e+03	5.037623e-24
2.301442e+03	5.039027e-24
2.306747e+03	5.040704e-24
2.312065e+03	5.042095e-24
2.317395e+03	5.043480e-24
2.322737e+03	5.045135e-24
2.328091e+03	5.046508e-24
2.333458e+03	5.047875e-24
2.338837e+03	5.049509e-24
2.344229e+03	5.050864e-24
2.349633e+03	5.052483e-24
2.355049e+03	5.053826e-24
2.360478e+03	5.055163e-24
2.365920e+03	5.056761e-24
2.371374e+03	5.058086e-24
2.376840e+03	5.059670e-24
2.382319e+03	5.060983e-24
2.387811e+03	5.062552e-24
2.393316e+03	5.063854e-24
2.398833e+03	5.065409e-24
2.404363e+03	5.066703e-24
2.409905e+03	5.068244e-24
2.415461e+03	5.069522e-24
2.421029e+03	5.071049e-24
2.426610e+03	5.072568e-24
2.432204e+03	5.073829e-24
2.437811e+03	5.075335e-24
2.443431e+03	5.076584e-24
2.449063e+03	5.078076e-24
2.454709e+03	5.079561e-24
2.460368e+03	5.080793e-24
2.466039e+03	5.082264e-24
2.471724e+03	5.083728e-24
2.477422e+03	5.084943e-24
2.483133e+03	5.086394e-24
2.488857e+03	5.087838e-24
2.494595e+03	5.089275e-24
2.500345e+03	5.090466e-24
2.506109e+03	5.091908e-24
2.511886e+03	5.093348e-24
2.517677e+03	5.094795e-24
2.523481e+03	5.095997e-24
2.529298e+03	5.097431e-24
2.535129e+03	5.098859e-24
2.540973e+03	5.100280e-24
2.546830e+03	5.101693e-24
2.552701e+03	5.103100e-24
2.558586e+03	5.104500e-24
2.564484e+03	5.105661e-24
2.570396e+03	5.107049e-24
2.576321e+03	5.108429e-24
2.582260e+03	5.109803e-24
2.588213e+03	5.111170e-24
2.594179e+03	5.112530e-24
2.600160e+03	5.113884e-24
2.606154e+03	5.115231e-24
2.612161e+03	5.116571e-24
2.618183e+03	5.117905e-24
2.624219e+03	5.119232e-24
2.630268e+03	5.120553e-24
2.636331e+03	5.121867e-24
2.642409e+03	5.123175e-24
2.648500e+03	5.124692e-24
2.654606e+03	5.125986e-24
2.660725e+03	5.127274e-24
2.666859e+03	5.128555e-24
2.673006e+03	5.129830e-24
2.679168e+03	5.131099e-24
2.685344e+03	5.132361e-24
2.691535e+03	5.133826e-24
2.697739e+03	5.135075e-24
2.703958e+03	5.136319e-24
2.710192e+03	5.137555e-24
2.716439e+03	5.138786e-24
2.722701e+03	5.140215e-24
2.728978e+03	5.141432e-24
2.735269e+03	5.142644e-24
2.741574e+03	5.144050e-24
2.747894e+03	5.145250e-24
2.754229e+03	5.146443e-24
2.760578e+03	5.147828e-24
2.766942e+03	5.149009e-24
2.773320e+03	5.150184e-24
2.779713e+03	5.151548e-24
2.786121e+03	5.152711e-24
2.792544e+03	5.154060e-24
2.798981e+03	5.155211e-24
2.805434e+03	5.156356e-24
2.811901e+03	5.157684e-24
2.818383e+03	5.158817e-24
2.824880e+03	5.160131e-24
2.831392e+03	5.161252e-24
2.837919e+03	5.162553e-24
2.844461e+03	5.163662e-24
2.851018e+03	5.164949e-24
2.857591e+03	5.166229e-24
2.864178e+03	5.167320e-24
2.870781e+03	5.168586e-24
2.877398e+03	5.169665e-24
2.884032e+03	5.170918e-24
2.890680e+03	5.172164e-24
2.897344e+03	5.173226e-24
2.904023e+03	5.174459e-24
2.910717e+03	5.175684e-24
2.917427e+03	5.176729e-24
2.924152e+03	5.177942e-24
2.930893e+03	5.179148e-24
2.937650e+03	5.180348e-24
2.944422e+03	5.181370e-24
2.951209e+03	5.182557e-24
2.958012e+03	5.183737e-24
2.964831e+03	5.184910e-24
2.971666e+03	5.186077e-24
2.978516e+03	5.187237e-24
2.985383e+03	5.188226e-24
2.992265e+03	5.189375e-24
2.999163e+03	5.190516e-24
3.006076e+03	5.191653e-24
3.013006e+03	5.192784e-24
3.019952e+03	5.193909e-24
3.026913e+03	5.195028e-24
3.033891e+03	5.196140e-24
3.040885e+03	5.197246e-24
3.047895e+03	5.198346e-24
3.054921e+03	5.199440e-24
3.061963e+03	5.200528e-24
3.069022e+03	5.201610e-24
3.076097e+03	5.202685e-24
3.083188e+03	5.203755e-24
3.090295e+03	5.204819e-24
3.097419e+03	5.205877e-24
3.104560e+03	5.207080e-24
3.111716e+03	5.208125e-24
3.118890e+03	5.209165e-24
3.126079e+03	5.210200e-24
3.133286e+03	5.211228e-24
3.140509e+03	5.212397e-24
3.147748e+03	5.213414e-24
3.155005e+03	5.214425e-24
3.162278e+03	5.215430e-24
3.169567e+03	5.216573e-24
3.176874e+03	5.217567e-24
3.184198e+03	5.218555e-24
3.191538e+03	5.219679e-24
3.198895e+03	5.220656e-24
3.206269e+03	5.221628e-24
3.213661e+03	5.222732e-24
3.221069e+03	5.223693e-24
3.228494e+03	5.224649e-24
3.235937e+03	5.225735e-24
3.243396e+03	5.226680e-24
3.250873e+03	5.227754e-24
3.258367e+03	5.228689e-24
3.265878e+03	5.229751e-24
3.273407e+03	5.230675e-24
3.280953e+03	5.231725e-24
3.288516e+03	5.232768e-24
3.296097e+03	5.233676e-24
3.303695e+03	5.234709e-24
3.311311e+03	5.235607e-24
3.318945e+03	5.236628e-24
3.326596e+03	5.237643e-24
3.334264e+03	5.238526e-24
3.341950e+03	5.239530e-24
3.349654e+03	5.240527e-24
3.357376e+03	5.241396e-24
3.365116e+03	5.242383e-24
3.372873e+03	5.243365e-24
3.380648e+03	5.244341e-24
3.388442e+03	5.245190e-24
3.396253e+03	5.246156e-24
3.404082e+03	5.247116e-24
3.411929e+03	5.248070e-24
3.419794e+03	5.249020e-24
3.427678e+03	5.249949e-24
3.435579e+03	5.250858e-24
3.443499e+03	5.251650e-24
3.451437e+03	5.252550e-24
3.459394e+03	5.253445e-24
3.467369e+03	5.254335e-24
3.475362e+03	5.255220e-24
3.483373e+03	5.256100e-24
3.491403e+03	5.256974e-24
3.499452e+03	5.257844e-24
3.507519e+03	5.258817e-24
3.515604e+03	5.259676e-24
3.523709e+03	5.260531e-24
3.531832e+03	5.261381e-24
3.539973e+03	5.262226e-24
3.548134e+03	5.263066e-24
3.556313e+03	5.263902e-24
3.564511e+03	5.264836e-24
3.572728e+03	5.265663e-24
3.580964e+03	5.266487e-24
3.589219e+03	5.267308e-24
3.597493e+03	5.268125e-24
3.605786e+03	5.269038e-24
3.614099e+03	5.269845e-24
3.622430e+03	5.270649e-24
3.630781e+03	5.271547e-24
3.639150e+03	5.272342e-24
3.647539e+03	5.273230e-24
3.655948e+03	5.274016e-24
3.664376e+03	5.274798e-24
3.672823e+03	5.275673e-24
3.681290e+03	5.276447e-24
3.689776e+03	5.277312e-24
3.698282e+03	5.278078e-24
3.706807e+03	5.278935e-24
3.715352e+03	5.279692e-24
3.723917e+03	5.280538e-24
3.732502e+03	5.281379e-24
3.741106e+03	5.282123e-24
3.749730e+03	5.282956e-24
3.758374e+03	5.283692e-24
3.767038e+03	5.284517e-24
3.775722e+03	5.285337e-24
3.784426e+03	5.286063e-24
3.793150e+03	5.286876e-24
3.801894e+03	5.287685e-24
3.810658e+03	5.288489e-24
3.819443e+03	5.289201e-24
3.828247e+03	5.289998e-24
3.837072e+03	5.290792e-24
3.845918e+03	5.291581e-24
3.854784e+03	5.292367e-24
3.863670e+03	5.293150e-24
3.872576e+03	5.293928e-24
3.881504e+03	5.294703e-24
3.890451e+03	5.295390e-24
3.899420e+03	5.296158e-24
3.908409e+03	5.296924e-24
3.917419e+03	5.297686e-24
3.926449e+03	5.298444e-24
3.935501e+03	5.299284e-24
3.944573e+03	5.300036e-24
3.953666e+03	5.300785e-24
3.962780e+03	5.301531e-24
3.971915e+03	5.302273e-24
3.981072e+03	5.303013e-24
3.990249e+03	5.303742e-24
3.999447e+03	5.304467e-24
4.008667e+03	5.305270e-24
4.017908e+03	5.305990e-24
4.027170e+03	5.306707e-24
4.036454e+03	5.307422e-24
4.045759e+03	5.308212e-24
4.055085e+03	5.308921e-24
4.064433e+03	5.309628e-24
4.073803e+03	5.310410e-24
4.083194e+03	5.311112e-24
4.092607e+03	5.311889e-24
4.102041e+03	5.312586e-24
4.111497e+03	5.313280e-24
4.120975e+03	5.314050e-24
4.130475e+03	5.314740e-24
4.139997e+03	5.315505e-24
4.149540e+03	5.316266e-24
4.159106e+03	5.316950e-24
4.168694e+03	5.317708e-24
4.178304e+03	5.318388e-24
4.187936e+03	5.319141e-24
4.197590e+03	5.319892e-24
4.207266e+03	5.320566e-24
4.216965e+03	5.321314e-24
4.226686e+03	5.322059e-24
4.236430e+03	5.322728e-24
4.246196e+03	5.323470e-24
4.255984e+03	5.324210e-24
4.265795e+03	5.324948e-24
4.275629e+03	5.325685e-24
4.285485e+03	5.326346e-24
4.295364e+03	5.327079e-24
4.305266e+03	5.327811e-24
4.315191e+03	5.328542e-24
4.325138e+03	5.329270e-24
4.335109e+03	5.329998e-24
4.345102e+03	5.330725e-24
4.355119e+03	5.331450e-24
4.365158e+03	5.332174e-24
4.375221e+03	5.332896e-24
4.385307e+03	5.333618e-24
4.395416e+03	5.334339e-24
4.405549e+03	5.335131e-24
4.415704e+03	5.335850e-24
4.425884e+03	5.336568e-24
4.436086e+03	5.337285e-24
4.446313e+03	5.338002e-24
4.456562e+03	5.338789e-24
4.466836e+03	5.339505e-24
4.477133e+03	5.340219e-24
4.487454e+03	5.340934e-24
4.497799e+03	5.341719e-24
4.508167e+03	5.342430e-24
4.518559e+03	5.343211e-24
4.528976e+03	5.343922e-24
4.539416e+03	5.344631e-24
4.549881e+03	5.345412e-24
4.560369e+03	5.346121e-24
4.570882e+03	5.346902e-24
4.581419e+03	5.347611e-24
4.591980e+03	5.348391e-24
4.602566e+03	5.349172e-24
4.613176e+03	5.349881e-24
4.623810e+03	5.350662e-24
4.634469e+03	5.351372e-24
4.645153e+03	5.352153e-24
4.655861e+03	5.352934e-24
4.666594e+03	5.353716e-24
4.677351e+03	5.354427e-24
4.688134e+03	5.355210e-24
4.698941e+03	5.355993e-24
4.709773e+03	5.356777e-24
4.720630e+03	5.357562e-24
4.731513e+03	5.358347e-24
4.742420e+03	5.359061e-24
4.753352e+03	5.359848e-24
4.764310e+03	5.360636e-24
4.775293e+03	5.361425e-24
4.786301e+03	5.362214e-24
4.797334e+03	5.363005e-24
4.808393e+03	5.363797e-24
4.819478e+03	5.364590e-24
4.830588e+03	5.365456e-24
4.841724e+03	5.366252e-24
4.852885e+03	5.367048e-24
4.864072e+03	5.367846e-24
4.875285e+03	5.368646e-24
4.886524e+03	5.369520e-24
4.897788e+03	5.370322e-24
4.909079e+03	5.371126e-24
4.920395e+03	5.371932e-24
4.931738e+03	5.372812e-24
4.943107e+03	5.373621e-24
4.954502e+03	5.374506e-24
4.965923e+03	5.375319e-24
4.977371e+03	5.376133e-24
4.988845e+03	5.377024e-24
5.000345e+03	5.377842e-24
5.011872e+03	5.378723e-24
5.023426e+03	5.379533e-24
5.035006e+03	5.380420e-24
5.046613e+03	5.381309e-24
5.058247e+03	5.382126e-24
5.069907e+03	5.383021e-24
5.081594e+03	5.383918e-24
5.093309e+03	5.384743e-24
5.105050e+03	5.385646e-24
5.116818e+03	5.386552e-24
5.128614e+03	5.387461e-24
5.140437e+03	5.388297e-24
5.152286e+03	5.389213e-24
5.164164e+03	5.390131e-24
5.176068e+03	5.391053e-24
5.188000e+03	5.391978e-24
5.199960e+03	5.392907e-24
5.211947e+03	5.393839e-24
5.223962e+03	5.394774e-24
5.236004e+03	5.395713e-24
5.248075e+03	5.396657e-24
5.260173e+03	5.397604e-24
5.272299e+03	5.398555e-24
5.284453e+03	5.399509e-24
5.296634e+03	5.400548e-24
5.308844e+03	5.401510e-24
5.321083e+03	5.402476e-24
5.333349e+03	5.403447e-24
5.345644e+03	5.404502e-24
5.357967e+03	5.405480e-24
5.370318e+03	5.406463e-24
5.382698e+03	5.407532e-24
5.395106e+03	5.408523e-24
5.407543e+03	5.409601e-24
5.420009e+03	5.410600e-24
5.432503e+03	5.411688e-24
5.445027e+03	5.412697e-24
5.457579e+03	5.413794e-24
5.470160e+03	5.414812e-24
5.482770e+03	5.415924e-24
5.495409e+03	5.416959e-24
5.508077e+03	5.418084e-24
5.520774e+03	5.419215e-24
5.533501e+03	5.420351e-24
5.546257e+03	5.421405e-24
5.559043e+03	5.422551e-24
5.571857e+03	5.423703e-24
5.584702e+03	5.424860e-24
5.597576e+03	5.426023e-24
5.610480e+03	5.427102e-24
5.623413e+03	5.428275e-24
5.636377e+03	5.429454e-24
5.649370e+03	5.430639e-24
5.662393e+03	5.431830e-24
5.675446e+03	5.433026e-24
5.688529e+03	5.434321e-24
5.701643e+03	5.435529e-24
5.714786e+03	5.436743e-24
5.727960e+03	5.437964e-24
5.741165e+03	5.439190e-24
5.754399e+03	5.440422e-24
5.767665e+03	5.441755e-24
5.780960e+03	5.442999e-24
5.794287e+03	5.444250e-24
5.807644e+03	5.445604e-24
5.821032e+03	5.446867e-24
5.834451e+03	5.448137e-24
5.847901e+03	5.449511e-24
5.861382e+03	5.450793e-24
5.874894e+03	5.452182e-24
5.888437e+03	5.453478e-24
5.902011e+03	5.454880e-24
5.915616e+03	5.456290e-24
5.929253e+03	5.457623e-24
5.942922e+03	5.458895e-24
5.956621e+03	5.460048e-24
5.970353e+03	5.461126e-24
5.984116e+03	5.462297e-24
5.997911e+03	5.463475e-24
6.011737e+03	5.464662e-24
6.025596e+03	5.465856e-24
6.039486e+03	5.466974e-24
6.053409e+03	5.468186e-24
6.067363e+03	5.469406e-24
6.081350e+03	5.470636e-24
6.095369e+03	5.471875e-24
6.109420e+03	5.473133e-24
6.123504e+03	5.474491e-24
6.137620e+03	5.475767e-24
6.151769e+03	5.477053e-24
6.165950e+03	5.478348e-24
6.180164e+03	5.479651e-24
6.194411e+03	5.480964e-24
6.208690e+03	5.482381e-24
6.223003e+03	5.483713e-24
6.237348e+03	5.485054e-24
6.251727e+03	5.486501e-24
6.266139e+03	5.487861e-24
6.280584e+03	5.489328e-24
6.295062e+03	5.490708e-24
6.309573e+03	5.492196e-24
6.324119e+03	5.493588e-24
6.338697e+03	5.495091e-24
6.353309e+03	5.496504e-24
6.367955e+03	5.498028e-24
6.382635e+03	5.499562e-24
6.397348e+03	5.501004e-24
6.412096e+03	5.502560e-24
6.426877e+03	5.504126e-24
6.441693e+03	5.505704e-24
6.456542e+03	5.507294e-24
6.471426e+03	5.508787e-24
6.486344e+03	5.510398e-24
6.501297e+03	5.512020e-24
6.516284e+03	5.513652e-24
6.531306e+03	5.515295e-24
6.546362e+03	5.516949e-24
6.561453e+03	5.518614e-24
6.576578e+03	5.520402e-24
6.591739e+03	5.522090e-24
6.606934e+03	5.523789e-24
6.622165e+03	5.525499e-24
6.637431e+03	5.527220e-24
6.652732e+03	5.529068e-24
6.668068e+03	5.530812e-24
6.683439e+03	5.532567e-24
6.698846e+03	5.534451e-24
6.714289e+03	5.536229e-24
6.729767e+03	5.538137e-24
6.745280e+03	5.539938e-24
6.760830e+03	5.541871e-24
6.776415e+03	5.543695e-24
6.792036e+03	5.545653e-24
6.807694e+03	5.547624e-24
6.823387e+03	5.549484e-24
6.839116e+03	5.551479e-24
6.854882e+03	5.553488e-24
6.870684e+03	5.555509e-24
6.886523e+03	5.557543e-24
6.902398e+03	5.559462e-24
6.918310e+03	5.561522e-24
6.934258e+03	5.563594e-24
6.950243e+03	5.565680e-24
6.966265e+03	5.567778e-24
6.982324e+03	5.569889e-24
6.998420e+03	5.572013e-24
7.014553e+03	5.574283e-24
7.030723e+03	5.576433e-24
7.046931e+03	5.578596e-24
7.063176e+03	5.580771e-24
7.079458e+03	5.582960e-24
7.095778e+03	5.585300e-24
7.112135e+03	5.587515e-24
7.128530e+03	5.589884e-24
