# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.148154e+03	2.939782e-24
1.150800e+03	2.943575e-24
1.153453e+03	2.946097e-24
1.156112e+03	2.949866e-24
1.158777e+03	2.953622e-24
1.161449e+03	2.956118e-24
1.164126e+03	2.959850e-24
1.166810e+03	2.963568e-24
1.169499e+03	2.966039e-24
1.172195e+03	2.969734e-24
1.174898e+03	2.973414e-24
1.177606e+03	2.977081e-24
1.180321e+03	2.979518e-24
1.183042e+03	2.983161e-24
1.185769e+03	2.986791e-24
1.188502e+03	2.990407e-24
1.191242e+03	2.992810e-24
1.193988e+03	2.996403e-24
1.196741e+03	2.999982e-24
1.199499e+03	3.002361e-24
1.202264e+03	3.005919e-24
1.205036e+03	3.009464e-24
1.207814e+03	3.012995e-24
1.210598e+03	3.016513e-24
1.213389e+03	3.018851e-24
1.216186e+03	3.022347e-24
1.218990e+03	3.025829e-24
1.221800e+03	3.029298e-24
1.224616e+03	3.032753e-24
1.227439e+03	3.035050e-24
1.230269e+03	3.038483e-24
1.233105e+03	3.041903e-24
1.235947e+03	3.045311e-24
1.238797e+03	3.048705e-24
1.241652e+03	3.052086e-24
1.244515e+03	3.055454e-24
1.247384e+03	3.057692e-24
1.250259e+03	3.061038e-24
1.253141e+03	3.064372e-24
1.256030e+03	3.067692e-24
1.258925e+03	3.071000e-24
1.261828e+03	3.074295e-24
1.264736e+03	3.077577e-24
1.267652e+03	3.080847e-24
1.270574e+03	3.084104e-24
1.273503e+03	3.087348e-24
1.276439e+03	3.089503e-24
1.279381e+03	3.092727e-24
1.282331e+03	3.095937e-24
1.285287e+03	3.099135e-24
1.288250e+03	3.102321e-24
1.291219e+03	3.105494e-24
1.294196e+03	3.108655e-24
1.297179e+03	3.111803e-24
1.300170e+03	3.114939e-24
1.303167e+03	3.118063e-24
1.306171e+03	3.121174e-24
1.309182e+03	3.124274e-24
1.312200e+03	3.127361e-24
1.315225e+03	3.130435e-24
1.318257e+03	3.133498e-24
1.321296e+03	3.136549e-24
1.324342e+03	3.139587e-24
1.327394e+03	3.142614e-24
1.330454e+03	3.145629e-24
1.333521e+03	3.149630e-24
1.336596e+03	3.152617e-24
1.339677e+03	3.155592e-24
1.342765e+03	3.158555e-24
1.345860e+03	3.161506e-24
1.348963e+03	3.164445e-24
1.352073e+03	3.167374e-24
1.355189e+03	3.170291e-24
1.358313e+03	3.173197e-24
1.361445e+03	3.176091e-24
1.364583e+03	3.179931e-24
1.367729e+03	3.182798e-24
1.370882e+03	3.185654e-24
1.374042e+03	3.188498e-24
1.377209e+03	3.191330e-24
1.380384e+03	3.194151e-24
1.383566e+03	3.197895e-24
1.386756e+03	3.200689e-24
1.389953e+03	3.203473e-24
1.393157e+03	3.206245e-24
1.396368e+03	3.209005e-24
1.399587e+03	3.212669e-24
1.402814e+03	3.215403e-24
1.406048e+03	3.218127e-24
1.409289e+03	3.220839e-24
1.412538e+03	3.224438e-24
1.415794e+03	3.227124e-24
1.419058e+03	3.229800e-24
1.422329e+03	3.232464e-24
1.425608e+03	3.236000e-24
1.428894e+03	3.238639e-24
1.432188e+03	3.241267e-24
1.435489e+03	3.243884e-24
1.438799e+03	3.247357e-24
1.442115e+03	3.249949e-24
1.445440e+03	3.252530e-24
1.448772e+03	3.255955e-24
1.452112e+03	3.258512e-24
1.455459e+03	3.261058e-24
1.458814e+03	3.264435e-24
1.462177e+03	3.266956e-24
1.465548e+03	3.270301e-24
1.468926e+03	3.272798e-24
1.472313e+03	3.275284e-24
1.475707e+03	3.278582e-24
1.479108e+03	3.281044e-24
1.482518e+03	3.284310e-24
1.485936e+03	3.286748e-24
1.489361e+03	3.289175e-24
1.492794e+03	3.292396e-24
1.496236e+03	3.294799e-24
1.499685e+03	3.297988e-24
1.503142e+03	3.300369e-24
1.506607e+03	3.303528e-24
1.510080e+03	3.305886e-24
1.513561e+03	3.309014e-24
1.517050e+03	3.311348e-24
1.520548e+03	3.314444e-24
1.524053e+03	3.316755e-24
1.527566e+03	3.319821e-24
1.531087e+03	3.322108e-24
1.534617e+03	3.325145e-24
1.538155e+03	3.327411e-24
1.541700e+03	3.330417e-24
1.545254e+03	3.332660e-24
1.548817e+03	3.335636e-24
1.552387e+03	3.337857e-24
1.555966e+03	3.340802e-24
1.559553e+03	3.343731e-24
1.563148e+03	3.345916e-24
1.566751e+03	3.348815e-24
1.570363e+03	3.350978e-24
1.573983e+03	3.353847e-24
1.577611e+03	3.356699e-24
1.581248e+03	3.358829e-24
1.584893e+03	3.361655e-24
1.588547e+03	3.364472e-24
1.592209e+03	3.366574e-24
1.595879e+03	3.369362e-24
1.599558e+03	3.372134e-24
1.603245e+03	3.374202e-24
1.606941e+03	3.376945e-24
1.610646e+03	3.379672e-24
1.614359e+03	3.381706e-24
1.618080e+03	3.384405e-24
1.621810e+03	3.387087e-24
1.625549e+03	3.389754e-24
1.629296e+03	3.391743e-24
1.633052e+03	3.394381e-24
1.636817e+03	3.397004e-24
1.640590e+03	3.399611e-24
1.644372e+03	3.401555e-24
1.648162e+03	3.404135e-24
1.651962e+03	3.406698e-24
1.655770e+03	3.409246e-24
1.659587e+03	3.411779e-24
1.663413e+03	3.413668e-24
1.667247e+03	3.416173e-24
1.671091e+03	3.418663e-24
1.674943e+03	3.421138e-24
1.678804e+03	3.423597e-24
1.682674e+03	3.426041e-24
1.686553e+03	3.428471e-24
1.690441e+03	3.430283e-24
1.694338e+03	3.432686e-24
1.698244e+03	3.435073e-24
1.702159e+03	3.437447e-24
1.706082e+03	3.439804e-24
1.710015e+03	3.442148e-24
1.713957e+03	3.444476e-24
1.717908e+03	3.446790e-24
1.721869e+03	3.449090e-24
1.725838e+03	3.451374e-24
1.729816e+03	3.453644e-24
1.733804e+03	3.455900e-24
1.737801e+03	3.458142e-24
1.741807e+03	3.460369e-24
1.745822e+03	3.462581e-24
1.749847e+03	3.464780e-24
1.753881e+03	3.466964e-24
1.757924e+03	3.469134e-24
1.761976e+03	3.471291e-24
1.766038e+03	3.473433e-24
1.770109e+03	3.475561e-24
1.774189e+03	3.477675e-24
1.778279e+03	3.479776e-24
1.782379e+03	3.481863e-24
1.786488e+03	3.483936e-24
1.790606e+03	3.486508e-24
1.794734e+03	3.488550e-24
1.798871e+03	3.490579e-24
1.803018e+03	3.492596e-24
1.807174e+03	3.494600e-24
1.811340e+03	3.496590e-24
1.815516e+03	3.499059e-24
1.819701e+03	3.501019e-24
1.823896e+03	3.502967e-24
1.828100e+03	3.504900e-24
1.832314e+03	3.506821e-24
1.836538e+03	3.509204e-24
1.840772e+03	3.511095e-24
1.845015e+03	3.512974e-24
1.849269e+03	3.514839e-24
1.853532e+03	3.517153e-24
1.857804e+03	3.518989e-24
1.862087e+03	3.520813e-24
1.866380e+03	3.522624e-24
1.870682e+03	3.524871e-24
1.874995e+03	3.526653e-24
1.879317e+03	3.528424e-24
1.883649e+03	3.530619e-24
1.887991e+03	3.532362e-24
1.892344e+03	3.534091e-24
1.896706e+03	3.536237e-24
1.901078e+03	3.537940e-24
1.905461e+03	3.539630e-24
1.909853e+03	3.541726e-24
1.914256e+03	3.543389e-24
1.918669e+03	3.545451e-24
1.923092e+03	3.547087e-24
1.927525e+03	3.549115e-24
1.931968e+03	3.550725e-24
1.936422e+03	3.552323e-24
1.940886e+03	3.554303e-24
1.945360e+03	3.555874e-24
1.949845e+03	3.557822e-24
1.954339e+03	3.559366e-24
1.958845e+03	3.561279e-24
1.963360e+03	3.562797e-24
1.967886e+03	3.564678e-24
1.972423e+03	3.566170e-24
1.976970e+03	3.568019e-24
1.981527e+03	3.569850e-24
1.986095e+03	3.571303e-24
1.990673e+03	3.573103e-24
1.995262e+03	3.574531e-24
1.999862e+03	3.576300e-24
2.004472e+03	3.577699e-24
2.009093e+03	3.579432e-24
2.013724e+03	3.581148e-24
2.018366e+03	3.582508e-24
2.023019e+03	3.584194e-24
2.027683e+03	3.585864e-24
2.032357e+03	3.587187e-24
2.037042e+03	3.588827e-24
2.041738e+03	3.590450e-24
2.046445e+03	3.591736e-24
2.051162e+03	3.593330e-24
2.055891e+03	3.594907e-24
2.060630e+03	3.596469e-24
2.065380e+03	3.597706e-24
2.070141e+03	3.599239e-24
2.074914e+03	3.600756e-24
2.079697e+03	3.602257e-24
2.084491e+03	3.603446e-24
2.089296e+03	3.604919e-24
2.094112e+03	3.606376e-24
2.098940e+03	3.607818e-24
2.103778e+03	3.609245e-24
2.108628e+03	3.610656e-24
2.113489e+03	3.611774e-24
2.118361e+03	3.613158e-24
2.123244e+03	3.614527e-24
2.128139e+03	3.615881e-24
2.133045e+03	3.617220e-24
2.137962e+03	3.618544e-24
2.142891e+03	3.619854e-24
2.147830e+03	3.621149e-24
2.152782e+03	3.622429e-24
2.157744e+03	3.623695e-24
2.162719e+03	3.624946e-24
2.167704e+03	3.626184e-24
2.172701e+03	3.627407e-24
2.177710e+03	3.628615e-24
2.182730e+03	3.629810e-24
2.187762e+03	3.630991e-24
2.192805e+03	3.632158e-24
2.197860e+03	3.633311e-24
2.202926e+03	3.634450e-24
2.208005e+03	3.635576e-24
2.213095e+03	3.636688e-24
2.218196e+03	3.637786e-24
2.223310e+03	3.638871e-24
2.228435e+03	3.639943e-24
2.233572e+03	3.641211e-24
2.238721e+03	3.642254e-24
2.243882e+03	3.643283e-24
2.249055e+03	3.644300e-24
2.254239e+03	3.645303e-24
2.259436e+03	3.646294e-24
2.264644e+03	3.647465e-24
2.269865e+03	3.648427e-24
2.275097e+03	3.649377e-24
2.280342e+03	3.650314e-24
2.285599e+03	3.651422e-24
2.290868e+03	3.652332e-24
2.296149e+03	3.653229e-24
2.301442e+03	3.654114e-24
2.306747e+03	3.655160e-24
2.312065e+03	3.656018e-24
2.317395e+03	3.656864e-24
2.322737e+03	3.657864e-24
2.328091e+03	3.658684e-24
2.333458e+03	3.659492e-24
2.338837e+03	3.660446e-24
2.344229e+03	3.661228e-24
2.349633e+03	3.662152e-24
2.355049e+03	3.662909e-24
2.360478e+03	3.663654e-24
2.365920e+03	3.664534e-24
2.371374e+03	3.665254e-24
2.376840e+03	3.666103e-24
2.382319e+03	3.666799e-24
2.387811e+03	3.667619e-24
2.393316e+03	3.668291e-24
2.398833e+03	3.669082e-24
2.404363e+03	3.669732e-24
2.409905e+03	3.670494e-24
2.415461e+03	3.671118e-24
2.421029e+03	3.671852e-24
2.426610e+03	3.672571e-24
2.432204e+03	3.673158e-24
2.437811e+03	3.673850e-24
2.443431e+03	3.674414e-24
2.449063e+03	3.675078e-24
2.454709e+03	3.675727e-24
2.460368e+03	3.676256e-24
2.466039e+03	3.676879e-24
2.471724e+03	3.677486e-24
2.477422e+03	3.677982e-24
2.483133e+03	3.678564e-24
2.488857e+03	3.679131e-24
2.494595e+03	3.679684e-24
2.500345e+03	3.680135e-24
2.506109e+03	3.680665e-24
2.511886e+03	3.681181e-24
2.517677e+03	3.681687e-24
2.523481e+03	3.682097e-24
2.529298e+03	3.682578e-24
2.535129e+03	3.683046e-24
2.540973e+03	3.683499e-24
2.546830e+03	3.683940e-24
2.552701e+03	3.684368e-24
2.558586e+03	3.684783e-24
2.564484e+03	3.685118e-24
2.570396e+03	3.685509e-24
2.576321e+03	3.685887e-24
2.582260e+03	3.686253e-24
2.588213e+03	3.686606e-24
2.594179e+03	3.686947e-24
2.600160e+03	3.687275e-24
2.606154e+03	3.687591e-24
2.612161e+03	3.687895e-24
2.618183e+03	3.688187e-24
2.624219e+03	3.688466e-24
2.630268e+03	3.688734e-24
2.636331e+03	3.688990e-24
2.642409e+03	3.689234e-24
2.648500e+03	3.689504e-24
2.654606e+03	3.689723e-24
2.660725e+03	3.689931e-24
2.666859e+03	3.690128e-24
2.673006e+03	3.690312e-24
2.679168e+03	3.690487e-24
2.685344e+03	3.690649e-24
2.691535e+03	3.690825e-24
2.697739e+03	3.690964e-24
2.703958e+03	3.691092e-24
2.710192e+03	3.691210e-24
2.716439e+03	3.691317e-24
2.722701e+03	3.691428e-24
2.728978e+03	3.691511e-24
2.735269e+03	3.691585e-24
2.741574e+03	3.691658e-24
2.747894e+03	3.691709e-24
2.754229e+03	3.691750e-24
2.760578e+03	3.691785e-24
2.766942e+03	3.691804e-24
2.773320e+03	3.691814e-24
2.779713e+03	3.691812e-24
2.786121e+03	3.691800e-24
2.792544e+03	3.691774e-24
2.798981e+03	3.691742e-24
2.805434e+03	3.691699e-24
2.811901e+03	3.691638e-24
2.818383e+03	3.691576e-24
2.824880e+03	3.691491e-24
2.831392e+03	3.691409e-24
2.837919e+03	3.691301e-24
2.844461e+03	3.691199e-24
2.851018e+03	3.691068e-24
2.857591e+03	3.690926e-24
2.864178e+03	3.690794e-24
2.870781e+03	3.690629e-24
2.877398e+03	3.690479e-24
2.884032e+03	3.690293e-24
2.890680e+03	3.690095e-24
2.897344e+03	3.689916e-24
2.904023e+03	3.689697e-24
2.910717e+03	3.689467e-24
2.917427e+03	3.689260e-24
2.924152e+03	3.689010e-24
2.930893e+03	3.688748e-24
2.937650e+03	3.688475e-24
2.944422e+03	3.688233e-24
2.951209e+03	3.687940e-24
2.958012e+03	3.687637e-24
2.964831e+03	3.687324e-24
2.971666e+03	3.687000e-24
2.978516e+03	3.686666e-24
2.985383e+03	3.686372e-24
2.992265e+03	3.686019e-24
2.999163e+03	3.685656e-24
3.006076e+03	3.685284e-24
3.013006e+03	3.684902e-24
3.019952e+03	3.684511e-24
3.026913e+03	3.684110e-24
3.033891e+03	3.683699e-24
3.040885e+03	3.683280e-24
3.047895e+03	3.682851e-24
3.054921e+03	3.682412e-24
3.061963e+03	3.681965e-24
3.069022e+03	3.681508e-24
3.076097e+03	3.681043e-24
3.083188e+03	3.680569e-24
3.090295e+03	3.680086e-24
3.097419e+03	3.679594e-24
3.104560e+03	3.679022e-24
3.111716e+03	3.678512e-24
3.118890e+03	3.677993e-24
3.126079e+03	3.677466e-24
3.133286e+03	3.676932e-24
3.140509e+03	3.676310e-24
3.147748e+03	3.675757e-24
3.155005e+03	3.675196e-24
3.162278e+03	3.674627e-24
3.169567e+03	3.673968e-24
3.176874e+03	3.673383e-24
3.184198e+03	3.672790e-24
3.191538e+03	3.672103e-24
3.198895e+03	3.671494e-24
3.206269e+03	3.670877e-24
3.213661e+03	3.670163e-24
3.221069e+03	3.669532e-24
3.228494e+03	3.668892e-24
3.235937e+03	3.668153e-24
3.243396e+03	3.667499e-24
3.250873e+03	3.666742e-24
3.258367e+03	3.666073e-24
3.265878e+03	3.665300e-24
3.273407e+03	3.664616e-24
3.280953e+03	3.663827e-24
3.288516e+03	3.663029e-24
3.296097e+03	3.662324e-24
3.303695e+03	3.661510e-24
3.311311e+03	3.660791e-24
3.318945e+03	3.659962e-24
3.326596e+03	3.659125e-24
3.334264e+03	3.658386e-24
3.341950e+03	3.657534e-24
3.349654e+03	3.656674e-24
3.357376e+03	3.655915e-24
3.365116e+03	3.655041e-24
3.372873e+03	3.654159e-24
3.380648e+03	3.653270e-24
3.388442e+03	3.652486e-24
3.396253e+03	3.651583e-24
3.404082e+03	3.650673e-24
3.411929e+03	3.649756e-24
3.419794e+03	3.648832e-24
3.427678e+03	3.647871e-24
3.435579e+03	3.646873e-24
3.443499e+03	3.645995e-24
3.451437e+03	3.644985e-24
3.459394e+03	3.643968e-24
3.467369e+03	3.642945e-24
3.475362e+03	3.641916e-24
3.483373e+03	3.640880e-24
3.491403e+03	3.639839e-24
3.499452e+03	3.638791e-24
3.507519e+03	3.637603e-24
3.515604e+03	3.636542e-24
3.523709e+03	3.635474e-24
3.531832e+03	3.634401e-24
3.539973e+03	3.633322e-24
3.548134e+03	3.632238e-24
3.556313e+03	3.631147e-24
3.564511e+03	3.629914e-24
3.572728e+03	3.628812e-24
3.580964e+03	3.627706e-24
3.589219e+03	3.626595e-24
3.597493e+03	3.625479e-24
3.605786e+03	3.624218e-24
3.614099e+03	3.623091e-24
3.622430e+03	3.621959e-24
3.630781e+03	3.620680e-24
3.639150e+03	3.619537e-24
3.647539e+03	3.618247e-24
3.655948e+03	3.617094e-24
3.664376e+03	3.615937e-24
3.672823e+03	3.614630e-24
3.681290e+03	3.613464e-24
3.689776e+03	3.612146e-24
3.698282e+03	3.610970e-24
3.706807e+03	3.609642e-24
3.715352e+03	3.608457e-24
3.723917e+03	3.607119e-24
3.732502e+03	3.605775e-24
3.741106e+03	3.604577e-24
3.749730e+03	3.603224e-24
3.758374e+03	3.602015e-24
3.767038e+03	3.600653e-24
3.775722e+03	3.599286e-24
3.784426e+03	3.598067e-24
3.793150e+03	3.596691e-24
3.801894e+03	3.595311e-24
3.810658e+03	3.593926e-24
3.819443e+03	3.592692e-24
3.828247e+03	3.591299e-24
3.837072e+03	3.589902e-24
3.845918e+03	3.588501e-24
3.854784e+03	3.587096e-24
3.863670e+03	3.585687e-24
3.872576e+03	3.584274e-24
3.881504e+03	3.582857e-24
3.890451e+03	3.581594e-24
3.899420e+03	3.580170e-24
3.908409e+03	3.578742e-24
3.917419e+03	3.577312e-24
3.926449e+03	3.575877e-24
3.935501e+03	3.574279e-24
3.944573e+03	3.572837e-24
3.953666e+03	3.571392e-24
3.962780e+03	3.569944e-24
3.971915e+03	3.568492e-24
3.981072e+03	3.567037e-24
3.990249e+03	3.565568e-24
3.999447e+03	3.564095e-24
4.008667e+03	3.562454e-24
4.017908e+03	3.560973e-24
4.027170e+03	3.559490e-24
4.036454e+03	3.558004e-24
4.045759e+03	3.556350e-24
4.055085e+03	3.554858e-24
4.064433e+03	3.553364e-24
4.073803e+03	3.551701e-24
4.083194e+03	3.550201e-24
4.092607e+03	3.548532e-24
4.102041e+03	3.547028e-24
4.111497e+03	3.545521e-24
4.120975e+03	3.543845e-24
4.130475e+03	3.542333e-24
4.139997e+03	3.540652e-24
4.149540e+03	3.538967e-24
4.159106e+03	3.537450e-24
4.168694e+03	3.535761e-24
4.178304e+03	3.534239e-24
4.187936e+03	3.532546e-24
4.197590e+03	3.530851e-24
4.207266e+03	3.529323e-24
4.216965e+03	3.527624e-24
4.226686e+03	3.525923e-24
4.236430e+03	3.524390e-24
4.246196e+03	3.522685e-24
4.255984e+03	3.520978e-24
4.265795e+03	3.519270e-24
4.275629e+03	3.517560e-24
4.285485e+03	3.516020e-24
4.295364e+03	3.514307e-24
4.305266e+03	3.512592e-24
4.315191e+03	3.510876e-24
4.325138e+03	3.509158e-24
4.335109e+03	3.507440e-24
4.345102e+03	3.505720e-24
4.355119e+03	3.503998e-24
4.365158e+03	3.502276e-24
4.375221e+03	3.500552e-24
4.385307e+03	3.498828e-24
4.395416e+03	3.497102e-24
4.405549e+03	3.495203e-24
4.415704e+03	3.493475e-24
4.425884e+03	3.491747e-24
4.436086e+03	3.490018e-24
4.446313e+03	3.488288e-24
4.456562e+03	3.486384e-24
4.466836e+03	3.484653e-24
4.477133e+03	3.482921e-24
4.487454e+03	3.481188e-24
4.497799e+03	3.479282e-24
4.508167e+03	3.477548e-24
4.518559e+03	3.475639e-24
4.528976e+03	3.473904e-24
4.539416e+03	3.472168e-24
4.549881e+03	3.470258e-24
4.560369e+03	3.468522e-24
4.570882e+03	3.466612e-24
4.581419e+03	3.464875e-24
4.591980e+03	3.462965e-24
4.602566e+03	3.461055e-24
4.613176e+03	3.459318e-24
4.623810e+03	3.457408e-24
4.634469e+03	3.455671e-24
4.645153e+03	3.453761e-24
4.655861e+03	3.451851e-24
4.666594e+03	3.449941e-24
4.677351e+03	3.448205e-24
4.688134e+03	3.446296e-24
4.698941e+03	3.444387e-24
4.709773e+03	3.442479e-24
4.720630e+03	3.440571e-24
4.731513e+03	3.438664e-24
4.742420e+03	3.436930e-24
4.753352e+03	3.435024e-24
4.764310e+03	3.433118e-24
4.775293e+03	3.431214e-24
4.786301e+03	3.429309e-24
4.797334e+03	3.427406e-24
4.808393e+03	3.425504e-24
4.819478e+03	3.423602e-24
4.830588e+03	3.421528e-24
4.841724e+03	3.419628e-24
4.852885e+03	3.417730e-24
4.864072e+03	3.415832e-24
4.875285e+03	3.413935e-24
4.886524e+03	3.411867e-24
4.897788e+03	3.409972e-24
4.909079e+03	3.408079e-24
4.920395e+03	3.406187e-24
4.931738e+03	3.404125e-24
4.943107e+03	3.402235e-24
4.954502e+03	3.400175e-24
4.965923e+03	3.398288e-24
4.977371e+03	3.396403e-24
4.988845e+03	3.394348e-24
5.000345e+03	3.392465e-24
5.011872e+03	3.390409e-24
5.023426e+03	3.388526e-24
5.035006e+03	3.386474e-24
5.046613e+03	3.384423e-24
5.058247e+03	3.382545e-24
5.069907e+03	3.380498e-24
5.081594e+03	3.378453e-24
5.093309e+03	3.376580e-24
5.105050e+03	3.374539e-24
5.116818e+03	3.372500e-24
5.128614e+03	3.370463e-24
5.140437e+03	3.368597e-24
5.152286e+03	3.366565e-24
5.164164e+03	3.364534e-24
5.176068e+03	3.362506e-24
5.188000e+03	3.360480e-24
5.199960e+03	3.358456e-24
5.211947e+03	3.356435e-24
5.223962e+03	3.354416e-24
5.236004e+03	3.352399e-24
5.248075e+03	3.350385e-24
5.260173e+03	3.348374e-24
5.272299e+03	3.346364e-24
5.284453e+03	3.344358e-24
5.296634e+03	3.342187e-24
5.308844e+03	3.340186e-24
5.321083e+03	3.338187e-24
5.333349e+03	3.336191e-24
5.345644e+03	3.334031e-24
5.357967e+03	3.332041e-24
5.370318e+03	3.330053e-24
5.382698e+03	3.327902e-24
5.395106e+03	3.325920e-24
5.407543e+03	3.323775e-24
5.420009e+03	3.321799e-24
5.432503e+03	3.319660e-24
5.445027e+03	3.317690e-24
5.457579e+03	3.315558e-24
5.470160e+03	3.313594e-24
5.482770e+03	3.311469e-24
5.495409e+03	3.309511e-24
5.508077e+03	3.307392e-24
5.520774e+03	3.305277e-24
5.533501e+03	3.303165e-24
5.546257e+03	3.301218e-24
5.559043e+03	3.299113e-24
5.571857e+03	3.297011e-24
5.584702e+03	3.294912e-24
5.597576e+03	3.292818e-24
5.610480e+03	3.290887e-24
5.623413e+03	3.288800e-24
5.636377e+03	3.286716e-24
5.649370e+03	3.284635e-24
5.662393e+03	3.282558e-24
5.675446e+03	3.280486e-24
5.688529e+03	3.278257e-24
5.701643e+03	3.276192e-24
5.714786e+03	3.274131e-24
5.727960e+03	3.272073e-24
5.741165e+03	3.270019e-24
5.754399e+03	3.267969e-24
5.767665e+03	3.265766e-24
5.780960e+03	3.263724e-24
5.794287e+03	3.261686e-24
5.807644e+03	3.259495e-24
5.821032e+03	3.257465e-24
5.834451e+03	3.255439e-24
5.847901e+03	3.253261e-24
5.861382e+03	3.251244e-24
5.874894e+03	3.249075e-24
5.888437e+03	3.247065e-24
5.902011e+03	3.244905e-24
5.915616e+03	3.242750e-24
5.929253e+03	3.240776e-24
5.942922e+03	3.238725e-24
5.956621e+03	3.236642e-24
5.970353e+03	3.234712e-24
5.984116e+03	3.232638e-24
5.997911e+03	3.230570e-24
6.011737e+03	3.228502e-24
6.025596e+03	3.226438e-24
6.039486e+03	3.224527e-24
6.053409e+03	3.222472e-24
6.067363e+03	3.220424e-24
6.081350e+03	3.218380e-24
6.095369e+03	3.216340e-24
6.109420e+03	3.214307e-24
6.123504e+03	3.212134e-24
6.137620e+03	3.210111e-24
6.151769e+03	3.208093e-24
6.165950e+03	3.206080e-24
6.180164e+03	3.204072e-24
6.194411e+03	3.202069e-24
6.208690e+03	3.199929e-24
6.223003e+03	3.197936e-24
6.237348e+03	3.195949e-24
6.251727e+03	3.193824e-24
6.266139e+03	3.191847e-24
6.280584e+03	3.189735e-24
6.295062e+03	3.187768e-24
6.309573e+03	3.185666e-24
6.324119e+03	3.183699e-24
6.338697e+03	3.181596e-24
6.353309e+03	3.179639e-24
6.367955e+03	3.177547e-24
6.382635e+03	3.175462e-24
6.397348e+03	3.173520e-24
6.412096e+03	3.171446e-24
6.426877e+03	3.169377e-24
6.441693e+03	3.167315e-24
6.456542e+03	3.165258e-24
6.471426e+03	3.163344e-24
6.486344e+03	3.161298e-24
6.501297e+03	3.159259e-24
6.516284e+03	3.157223e-24
6.531306e+03	3.155194e-24
6.546362e+03	3.153170e-24
6.561453e+03	3.151152e-24
6.576578e+03	3.149006e-24
6.591739e+03	3.147000e-24
6.606934e+03	3.145000e-24
6.622165e+03	3.143005e-24
6.637431e+03	3.141017e-24
6.652732e+03	3.138902e-24
6.668068e+03	3.136925e-24
6.683439e+03	3.134955e-24
6.698846e+03	3.132859e-24
6.714289e+03	3.130900e-24
6.729767e+03	3.128817e-24
6.745280e+03	3.126870e-24
6.760830e+03	3.124800e-24
6.776415e+03	3.122865e-24
6.792036e+03	3.120808e-24
6.807694e+03	3.118757e-24
6.823387e+03	3.116840e-24
6.839116e+03	3.114802e-24
6.854882e+03	3.112771e-24
6.870684e+03	3.110746e-24
6.886523e+03	3.108728e-24
6.902398e+03	3.106843e-24
6.918310e+03	3.104837e-24
6.934258e+03	3.102838e-24
6.950243e+03	3.100846e-24
6.966265e+03	3.098860e-24
6.982324e+03	3.096881e-24
6.998420e+03	3.094909e-24
7.014553e+03	3.092817e-24
7.030723e+03	3.090854e-24
7.046931e+03	3.088898e-24
7.063176e+03	3.086949e-24
7.079458e+03	3.085006e-24
7.095778e+03	3.082949e-24
7.112135e+03	3.081020e-24
7.128530e+03	3.078977e-24
7.144963e+03	3.077062e-24
7.161434e+03	3.075153e-24
7.177943e+03	3.073132e-24
7.194490e+03	3.071236e-24
7.211075e+03	3.069229e-24
7.227698e+03	3.067230e-24
7.244360e+03	3.065355e-24
7.261060e+03	3.063370e-24
7.277798e+03	3.061392e-24
7.294575e+03	3.059422e-24
7.311391e+03	3.057574e-24
7.328245e+03	3.055618e-24
7.345139e+03	3.053670e-24
7.362071e+03	3.051728e-24
7.379042e+03	3.049794e-24
7.396053e+03	3.047868e-24
7.413102e+03	3.045949e-24
7.430191e+03	3.044037e-24
7.447320e+03	3.042132e-24
7.464488e+03	3.040235e-24
7.481695e+03	3.038234e-24
7.498942e+03	3.036353e-24
7.516229e+03	3.034476e-24
7.533556e+03	3.032496e-24
7.550922e+03	3.030634e-24
7.568329e+03	3.028780e-24
7.585776e+03	3.026824e-24
7.603263e+03	3.024984e-24
7.620790e+03	3.023045e-24
7.638358e+03	3.021220e-24
7.655966e+03	3.019296e-24
7.673615e+03	3.017380e-24
7.691304e+03	3.015578e-24
7.709035e+03	3.013679e-24
7.726806e+03	3.011787e-24
7.744618e+03	3.009903e-24
7.762471e+03	3.008132e-24
7.780366e+03	3.006264e-24
7.798301e+03	3.004405e-24
7.816278e+03	3.002553e-24
7.834296e+03	3.000710e-24
7.852356e+03	2.998875e-24
7.870458e+03	2.997048e-24
7.888601e+03	2.995128e-24
7.906786e+03	2.993317e-24
7.925013e+03	2.991515e-24
7.943282e+03	2.989721e-24
7.961594e+03	2.987836e-24
7.979947e+03	2.986058e-24
7.998343e+03	2.984592e-24
8.016781e+03	2.983380e-24
8.035261e+03	2.982239e-24
8.053784e+03	2.981041e-24
8.072350e+03	2.979913e-24
8.090959e+03	2.978729e-24
8.109611e+03	2.977551e-24
8.128305e+03	2.976440e-24
8.147043e+03	2.975275e-24
8.165824e+03	2.974117e-24
8.184648e+03	2.972966e-24
8.203515e+03	2.971823e-24
8.222426e+03	2.970746e-24
8.241381e+03	2.969617e-24
8.260379e+03	2.968495e-24
8.279422e+03	2.967380e-24
8.298508e+03	2.966214e-24
8.317638e+03	2.965113e-24
8.336812e+03	2.964020e-24
8.356030e+03	2.962935e-24
8.375293e+03	2.961856e-24
8.394600e+03	2.960728e-24
8.413951e+03	2.959664e-24
8.433348e+03	2.958608e-24
8.452788e+03	2.957503e-24
8.472274e+03	2.956461e-24
8.491805e+03	2.955372e-24
8.511380e+03	2.954343e-24
8.531001e+03	2.953265e-24
