# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
8.298508e+02	4.828099e-24
8.317638e+02	4.835123e-24
8.336812e+02	4.842132e-24
8.356030e+02	4.849124e-24
8.375293e+02	4.856100e-24
8.394600e+02	4.863426e-24
8.413951e+02	4.870370e-24
8.433348e+02	4.877297e-24
8.452788e+02	4.884572e-24
8.472274e+02	4.891467e-24
8.491805e+02	4.898707e-24
8.511380e+02	4.905570e-24
8.531001e+02	4.912777e-24
8.550667e+02	4.919966e-24
8.570378e+02	4.926780e-24
8.590135e+02	4.933935e-24
8.609938e+02	4.941073e-24
8.629785e+02	4.948194e-24
8.649679e+02	4.955298e-24
8.669619e+02	4.962385e-24
8.689604e+02	4.969454e-24
8.709636e+02	4.976506e-24
8.729714e+02	4.983541e-24
8.749838e+02	4.990560e-24
8.770008e+02	4.997561e-24
8.790225e+02	5.004545e-24
8.810489e+02	5.011513e-24
8.830799e+02	5.018810e-24
8.851156e+02	5.025743e-24
8.871560e+02	5.033004e-24
8.892011e+02	5.039903e-24
8.912509e+02	5.047128e-24
8.933055e+02	5.053993e-24
8.953648e+02	5.061182e-24
8.974288e+02	5.068012e-24
8.994976e+02	5.075166e-24
9.015711e+02	5.082303e-24
9.036495e+02	5.089084e-24
9.057326e+02	5.096186e-24
9.078205e+02	5.103270e-24
9.099133e+02	5.110336e-24
9.120108e+02	5.117384e-24
9.141132e+02	5.124414e-24
9.162205e+02	5.131426e-24
9.183326e+02	5.138420e-24
9.204496e+02	5.145397e-24
9.225714e+02	5.152686e-24
9.246982e+02	5.159626e-24
9.268298e+02	5.166548e-24
9.289664e+02	5.173782e-24
9.311079e+02	5.180667e-24
9.332543e+02	5.187863e-24
9.354057e+02	5.194713e-24
9.375620e+02	5.201871e-24
9.397233e+02	5.208685e-24
9.418896e+02	5.215806e-24
9.440609e+02	5.222907e-24
9.462372e+02	5.229668e-24
9.484185e+02	5.236732e-24
9.506048e+02	5.243777e-24
9.527962e+02	5.250804e-24
9.549926e+02	5.257811e-24
9.571941e+02	5.264800e-24
9.594006e+02	5.271770e-24
9.616123e+02	5.278721e-24
9.638290e+02	5.285654e-24
9.660509e+02	5.292882e-24
9.682779e+02	5.299777e-24
9.705100e+02	5.306653e-24
9.727472e+02	5.313511e-24
9.749896e+02	5.320661e-24
9.772372e+02	5.327481e-24
9.794900e+02	5.334592e-24
9.817479e+02	5.341375e-24
9.840111e+02	5.348446e-24
9.862795e+02	5.355498e-24
9.885531e+02	5.362530e-24
9.908319e+02	5.369237e-24
9.931160e+02	5.376231e-24
9.954054e+02	5.383204e-24
9.977001e+02	5.390158e-24
1.000000e+03	5.397093e-24
1.002305e+03	5.403091e-24
1.004616e+03	5.412061e-24
1.006932e+03	5.418022e-24
1.009253e+03	5.423969e-24
1.011579e+03	5.432861e-24
1.013911e+03	5.438770e-24
1.016249e+03	5.444666e-24
1.018591e+03	5.453481e-24
1.020939e+03	5.459339e-24
1.023293e+03	5.465183e-24
1.025652e+03	5.473922e-24
1.028016e+03	5.479730e-24
1.030386e+03	5.485523e-24
1.032761e+03	5.494186e-24
1.035142e+03	5.499943e-24
1.037528e+03	5.508552e-24
1.039920e+03	5.514273e-24
1.042317e+03	5.519981e-24
1.044720e+03	5.528515e-24
1.047129e+03	5.534187e-24
1.049542e+03	5.542668e-24
1.051962e+03	5.548309e-24
1.054387e+03	5.553935e-24
1.056818e+03	5.562348e-24
1.059254e+03	5.567939e-24
1.061696e+03	5.576300e-24
1.064143e+03	5.581857e-24
1.066596e+03	5.590165e-24
1.069055e+03	5.595687e-24
1.071519e+03	5.603944e-24
1.073989e+03	5.609432e-24
1.076465e+03	5.614905e-24
1.078947e+03	5.623090e-24
1.081434e+03	5.628530e-24
1.083927e+03	5.636663e-24
1.086426e+03	5.642069e-24
1.088930e+03	5.650152e-24
1.091440e+03	5.655523e-24
1.093956e+03	5.663556e-24
1.096478e+03	5.668894e-24
1.099006e+03	5.676876e-24
1.101539e+03	5.684828e-24
1.104079e+03	5.690113e-24
1.106624e+03	5.698015e-24
1.109175e+03	5.703266e-24
1.111732e+03	5.711119e-24
1.114295e+03	5.716337e-24
1.116863e+03	5.724140e-24
1.119438e+03	5.729326e-24
1.122018e+03	5.737080e-24
1.124605e+03	5.744805e-24
1.127197e+03	5.749939e-24
1.129796e+03	5.757615e-24
1.132400e+03	5.762716e-24
1.135011e+03	5.770344e-24
1.137627e+03	5.777942e-24
1.140250e+03	5.782992e-24
1.142878e+03	5.790543e-24
1.145513e+03	5.798065e-24
1.148154e+03	5.803064e-24
1.150800e+03	5.810538e-24
1.153453e+03	5.815505e-24
1.156112e+03	5.822933e-24
1.158777e+03	5.830331e-24
1.161449e+03	5.835249e-24
1.164126e+03	5.842600e-24
1.166810e+03	5.849924e-24
1.169499e+03	5.854791e-24
1.172195e+03	5.862069e-24
1.174898e+03	5.869318e-24
1.177606e+03	5.876540e-24
1.180321e+03	5.881339e-24
1.183042e+03	5.888515e-24
1.185769e+03	5.895663e-24
1.188502e+03	5.902784e-24
1.191242e+03	5.907516e-24
1.193988e+03	5.914591e-24
1.196741e+03	5.921639e-24
1.199499e+03	5.926323e-24
1.202264e+03	5.933328e-24
1.205036e+03	5.940307e-24
1.207814e+03	5.947259e-24
1.210598e+03	5.954185e-24
1.213389e+03	5.958787e-24
1.216186e+03	5.965668e-24
1.218990e+03	5.972522e-24
1.221800e+03	5.979350e-24
1.224616e+03	5.986151e-24
1.227439e+03	5.990671e-24
1.230269e+03	5.997429e-24
1.233105e+03	6.004160e-24
1.235947e+03	6.010865e-24
1.238797e+03	6.017544e-24
1.241652e+03	6.024197e-24
1.244515e+03	6.030824e-24
1.247384e+03	6.035228e-24
1.250259e+03	6.041812e-24
1.253141e+03	6.048370e-24
1.256030e+03	6.054903e-24
1.258925e+03	6.061410e-24
1.261828e+03	6.067892e-24
1.264736e+03	6.074348e-24
1.267652e+03	6.080779e-24
1.270574e+03	6.087185e-24
1.273503e+03	6.093565e-24
1.276439e+03	6.097805e-24
1.279381e+03	6.104143e-24
1.282331e+03	6.110457e-24
1.285287e+03	6.116746e-24
1.288250e+03	6.123010e-24
1.291219e+03	6.129249e-24
1.294196e+03	6.135463e-24
1.297179e+03	6.141653e-24
1.300170e+03	6.147818e-24
1.303167e+03	6.153959e-24
1.306171e+03	6.160075e-24
1.309182e+03	6.166167e-24
1.312200e+03	6.172235e-24
1.315225e+03	6.178278e-24
1.318257e+03	6.184297e-24
1.321296e+03	6.190293e-24
1.324342e+03	6.196264e-24
1.327394e+03	6.202211e-24
1.330454e+03	6.208135e-24
1.333521e+03	6.215996e-24
1.336596e+03	6.221864e-24
1.339677e+03	6.227708e-24
1.342765e+03	6.233529e-24
1.345860e+03	6.239326e-24
1.348963e+03	6.245099e-24
1.352073e+03	6.250852e-24
1.355189e+03	6.256582e-24
1.358313e+03	6.262288e-24
1.361445e+03	6.267971e-24
1.364583e+03	6.275512e-24
1.367729e+03	6.281142e-24
1.370882e+03	6.286749e-24
1.374042e+03	6.292332e-24
1.377209e+03	6.297893e-24
1.380384e+03	6.303431e-24
1.383566e+03	6.310780e-24
1.386756e+03	6.316265e-24
1.389953e+03	6.321727e-24
1.393157e+03	6.327168e-24
1.396368e+03	6.332585e-24
1.399587e+03	6.339774e-24
1.402814e+03	6.345140e-24
1.406048e+03	6.350483e-24
1.409289e+03	6.355805e-24
1.412538e+03	6.362866e-24
1.415794e+03	6.368136e-24
1.419058e+03	6.373384e-24
1.422329e+03	6.378610e-24
1.425608e+03	6.385544e-24
1.428894e+03	6.390720e-24
1.432188e+03	6.395873e-24
1.435489e+03	6.401006e-24
1.438799e+03	6.407815e-24
1.442115e+03	6.412897e-24
1.445440e+03	6.417957e-24
1.448772e+03	6.424672e-24
1.452112e+03	6.429682e-24
1.455459e+03	6.434672e-24
1.458814e+03	6.441292e-24
1.462177e+03	6.446233e-24
1.465548e+03	6.452787e-24
1.468926e+03	6.457679e-24
1.472313e+03	6.462550e-24
1.475707e+03	6.469011e-24
1.479108e+03	6.473834e-24
1.482518e+03	6.480232e-24
1.485936e+03	6.485006e-24
1.489361e+03	6.489760e-24
1.492794e+03	6.496067e-24
1.496236e+03	6.500773e-24
1.499685e+03	6.507017e-24
1.503142e+03	6.511679e-24
1.506607e+03	6.517864e-24
1.510080e+03	6.522478e-24
1.513561e+03	6.528601e-24
1.517050e+03	6.533169e-24
1.520548e+03	6.539229e-24
1.524053e+03	6.543751e-24
1.527566e+03	6.549749e-24
1.531087e+03	6.554225e-24
1.534617e+03	6.560165e-24
1.538155e+03	6.564598e-24
1.541700e+03	6.570478e-24
1.545254e+03	6.574865e-24
1.548817e+03	6.580685e-24
1.552387e+03	6.585027e-24
1.555966e+03	6.590786e-24
1.559553e+03	6.596512e-24
1.563148e+03	6.600784e-24
1.566751e+03	6.606450e-24
1.570363e+03	6.610677e-24
1.573983e+03	6.616284e-24
1.577611e+03	6.621857e-24
1.581248e+03	6.626017e-24
1.584893e+03	6.631539e-24
1.588547e+03	6.637042e-24
1.592209e+03	6.641149e-24
1.595879e+03	6.646595e-24
1.599558e+03	6.652008e-24
1.603245e+03	6.656046e-24
1.606941e+03	6.661403e-24
1.610646e+03	6.666726e-24
1.614359e+03	6.670698e-24
1.618080e+03	6.675965e-24
1.621810e+03	6.681200e-24
1.625549e+03	6.686404e-24
1.629296e+03	6.690285e-24
1.633052e+03	6.695433e-24
1.636817e+03	6.700549e-24
1.640590e+03	6.705633e-24
1.644372e+03	6.709426e-24
1.648162e+03	6.714456e-24
1.651962e+03	6.719455e-24
1.655770e+03	6.724422e-24
1.659587e+03	6.729358e-24
1.663413e+03	6.733041e-24
1.667247e+03	6.737923e-24
1.671091e+03	6.742775e-24
1.674943e+03	6.747597e-24
1.678804e+03	6.752388e-24
1.682674e+03	6.757149e-24
1.686553e+03	6.761879e-24
1.690441e+03	6.765408e-24
1.694338e+03	6.770086e-24
1.698244e+03	6.774735e-24
1.702159e+03	6.779354e-24
1.706082e+03	6.783943e-24
1.710015e+03	6.788503e-24
1.713957e+03	6.793033e-24
1.717908e+03	6.797534e-24
1.721869e+03	6.802006e-24
1.725838e+03	6.806449e-24
1.729816e+03	6.810864e-24
1.733804e+03	6.815249e-24
1.737801e+03	6.819606e-24
1.741807e+03	6.823934e-24
1.745822e+03	6.828234e-24
1.749847e+03	6.832505e-24
1.753881e+03	6.836748e-24
1.757924e+03	6.840963e-24
1.761976e+03	6.845150e-24
1.766038e+03	6.849309e-24
1.770109e+03	6.853441e-24
1.774189e+03	6.857544e-24
1.778279e+03	6.861621e-24
1.782379e+03	6.865669e-24
1.786488e+03	6.869691e-24
1.790606e+03	6.874680e-24
1.794734e+03	6.878640e-24
1.798871e+03	6.882574e-24
1.803018e+03	6.886483e-24
1.807174e+03	6.890366e-24
1.811340e+03	6.894223e-24
1.815516e+03	6.899006e-24
1.819701e+03	6.902804e-24
1.823896e+03	6.906574e-24
1.828100e+03	6.910318e-24
1.832314e+03	6.914037e-24
1.836538e+03	6.918648e-24
1.840772e+03	6.922307e-24
1.845015e+03	6.925941e-24
1.849269e+03	6.929549e-24
1.853532e+03	6.934023e-24
1.857804e+03	6.937573e-24
1.862087e+03	6.941098e-24
1.866380e+03	6.944598e-24
1.870682e+03	6.948937e-24
1.874995e+03	6.952380e-24
1.879317e+03	6.955799e-24
1.883649e+03	6.960038e-24
1.887991e+03	6.963400e-24
1.892344e+03	6.966739e-24
1.896706e+03	6.970877e-24
1.901078e+03	6.974160e-24
1.905461e+03	6.977420e-24
1.909853e+03	6.981460e-24
1.914256e+03	6.984664e-24
1.918669e+03	6.988637e-24
1.923092e+03	6.991788e-24
1.927525e+03	6.995694e-24
1.931968e+03	6.998792e-24
1.936422e+03	7.001866e-24
1.940886e+03	7.005677e-24
1.945360e+03	7.008699e-24
1.949845e+03	7.012444e-24
1.954339e+03	7.015411e-24
1.958845e+03	7.019087e-24
1.963360e+03	7.022003e-24
1.967886e+03	7.025615e-24
1.972423e+03	7.028478e-24
1.976970e+03	7.032027e-24
1.981527e+03	7.035540e-24
1.986095e+03	7.038325e-24
1.990673e+03	7.041776e-24
1.995262e+03	7.044512e-24
1.999862e+03	7.047901e-24
2.004472e+03	7.050579e-24
2.009093e+03	7.053896e-24
2.013724e+03	7.057180e-24
2.018366e+03	7.059782e-24
2.023019e+03	7.063005e-24
2.027683e+03	7.066195e-24
2.032357e+03	7.068723e-24
2.037042e+03	7.071854e-24
2.041738e+03	7.074952e-24
2.046445e+03	7.077407e-24
2.051162e+03	7.080447e-24
2.055891e+03	7.083454e-24
2.060630e+03	7.086429e-24
2.065380e+03	7.088787e-24
2.070141e+03	7.091704e-24
2.074914e+03	7.094591e-24
2.079697e+03	7.097446e-24
2.084491e+03	7.099707e-24
2.089296e+03	7.102506e-24
2.094112e+03	7.105274e-24
2.098940e+03	7.108011e-24
2.103778e+03	7.110718e-24
2.108628e+03	7.113394e-24
2.113489e+03	7.115513e-24
2.118361e+03	7.118134e-24
2.123244e+03	7.120726e-24
2.128139e+03	7.123289e-24
2.133045e+03	7.125821e-24
2.137962e+03	7.128324e-24
2.142891e+03	7.130797e-24
2.147830e+03	7.133242e-24
2.152782e+03	7.135658e-24
2.157744e+03	7.138044e-24
2.162719e+03	7.140402e-24
2.167704e+03	7.142732e-24
2.172701e+03	7.145033e-24
2.177710e+03	7.147307e-24
2.182730e+03	7.149551e-24
2.187762e+03	7.151769e-24
2.192805e+03	7.153958e-24
2.197860e+03	7.156121e-24
2.202926e+03	7.158255e-24
2.208005e+03	7.160362e-24
2.213095e+03	7.162442e-24
2.218196e+03	7.164496e-24
2.223310e+03	7.166522e-24
2.228435e+03	7.168522e-24
2.233572e+03	7.170887e-24
2.238721e+03	7.172829e-24
2.243882e+03	7.174745e-24
2.249055e+03	7.176635e-24
2.254239e+03	7.178498e-24
2.259436e+03	7.180337e-24
2.264644e+03	7.182509e-24
2.269865e+03	7.184291e-24
2.275097e+03	7.186048e-24
2.280342e+03	7.187780e-24
2.285599e+03	7.189825e-24
2.290868e+03	7.191502e-24
2.296149e+03	7.193155e-24
2.301442e+03	7.194783e-24
2.306747e+03	7.196705e-24
2.312065e+03	7.198279e-24
2.317395e+03	7.199831e-24
2.322737e+03	7.201661e-24
2.328091e+03	7.203159e-24
2.333458e+03	7.204635e-24
2.338837e+03	7.206373e-24
2.344229e+03	7.207797e-24
2.349633e+03	7.209475e-24
2.355049e+03	7.210849e-24
2.360478e+03	7.212198e-24
2.365920e+03	7.213789e-24
2.371374e+03	7.215089e-24
2.376840e+03	7.216620e-24
2.382319e+03	7.217872e-24
2.387811e+03	7.219344e-24
2.393316e+03	7.220547e-24
2.398833e+03	7.221962e-24
2.404363e+03	7.223123e-24
2.409905e+03	7.224480e-24
2.415461e+03	7.225588e-24
2.421029e+03	7.226889e-24
2.426610e+03	7.228159e-24
2.432204e+03	7.229196e-24
2.437811e+03	7.230411e-24
2.443431e+03	7.231401e-24
2.449063e+03	7.232562e-24
2.454709e+03	7.233694e-24
2.460368e+03	7.234615e-24
2.466039e+03	7.235693e-24
2.471724e+03	7.236743e-24
2.477422e+03	7.237596e-24
2.483133e+03	7.238593e-24
2.488857e+03	7.239563e-24
2.494595e+03	7.240504e-24
2.500345e+03	7.241267e-24
2.506109e+03	7.242162e-24
2.511886e+03	7.243030e-24
2.517677e+03	7.243876e-24
2.523481e+03	7.244561e-24
2.529298e+03	7.245358e-24
2.535129e+03	7.246128e-24
2.540973e+03	7.246871e-24
2.546830e+03	7.247589e-24
2.552701e+03	7.248280e-24
2.558586e+03	7.248945e-24
2.564484e+03	7.249480e-24
2.570396e+03	7.250099e-24
2.576321e+03	7.250692e-24
2.582260e+03	7.251260e-24
2.588213e+03	7.251802e-24
2.594179e+03	7.252321e-24
2.600160e+03	7.252814e-24
2.606154e+03	7.253283e-24
2.612161e+03	7.253728e-24
2.618183e+03	7.254149e-24
2.624219e+03	7.254546e-24
2.630268e+03	7.254919e-24
2.636331e+03	7.255269e-24
2.642409e+03	7.255595e-24
2.648500e+03	7.255947e-24
2.654606e+03	7.256223e-24
2.660725e+03	7.256477e-24
2.666859e+03	7.256708e-24
2.673006e+03	7.256917e-24
2.679168e+03	7.257103e-24
2.685344e+03	7.257267e-24
2.691535e+03	7.257431e-24
2.697739e+03	7.257549e-24
2.703958e+03	7.257645e-24
2.710192e+03	7.257718e-24
2.716439e+03	7.257771e-24
2.722701e+03	7.257806e-24
2.728978e+03	7.257814e-24
2.735269e+03	7.257800e-24
2.741574e+03	7.257759e-24
2.747894e+03	7.257702e-24
2.754229e+03	7.257624e-24
2.760578e+03	7.257508e-24
2.766942e+03	7.257386e-24
2.773320e+03	7.257246e-24
2.779713e+03	7.257057e-24
2.786121e+03	7.256874e-24
2.792544e+03	7.256637e-24
2.798981e+03	7.256413e-24
2.805434e+03	7.256170e-24
2.811901e+03	7.255862e-24
2.818383e+03	7.255579e-24
2.824880e+03	7.255225e-24
2.831392e+03	7.254902e-24
2.837919e+03	7.254502e-24
2.844461e+03	7.254139e-24
2.851018e+03	7.253694e-24
2.857591e+03	7.253225e-24
2.864178e+03	7.252804e-24
2.870781e+03	7.252291e-24
2.877398e+03	7.251833e-24
2.884032e+03	7.251277e-24
2.890680e+03	7.250698e-24
2.897344e+03	7.250183e-24
2.904023e+03	7.249562e-24
2.910717e+03	7.248918e-24
2.917427e+03	7.248349e-24
2.924152e+03	7.247665e-24
2.930893e+03	7.246958e-24
2.937650e+03	7.246231e-24
2.944422e+03	7.245591e-24
2.951209e+03	7.244823e-24
2.958012e+03	7.244036e-24
2.964831e+03	7.243227e-24
2.971666e+03	7.242398e-24
2.978516e+03	7.241548e-24
2.985383e+03	7.240804e-24
2.992265e+03	7.239918e-24
2.999163e+03	7.239011e-24
3.006076e+03	7.238086e-24
3.013006e+03	7.237142e-24
3.019952e+03	7.236178e-24
3.026913e+03	7.235196e-24
3.033891e+03	7.234195e-24
3.040885e+03	7.233175e-24
3.047895e+03	7.232137e-24
3.054921e+03	7.231080e-24
3.061963e+03	7.230005e-24
3.069022e+03	7.228913e-24
3.076097e+03	7.227802e-24
3.083188e+03	7.226675e-24
3.090295e+03	7.225530e-24
3.097419e+03	7.224367e-24
3.104560e+03	7.223018e-24
3.111716e+03	7.221819e-24
3.118890e+03	7.220604e-24
3.126079e+03	7.219372e-24
3.133286e+03	7.218124e-24
3.140509e+03	7.216676e-24
3.147748e+03	7.215393e-24
3.155005e+03	7.214093e-24
3.162278e+03	7.212778e-24
3.169567e+03	7.211256e-24
3.176874e+03	7.209908e-24
3.184198e+03	7.208545e-24
3.191538e+03	7.206968e-24
3.198895e+03	7.205574e-24
3.206269e+03	7.204164e-24
3.213661e+03	7.202534e-24
3.221069e+03	7.201094e-24
3.228494e+03	7.199639e-24
3.235937e+03	7.197959e-24
3.243396e+03	7.196474e-24
3.250873e+03	7.194760e-24
3.258367e+03	7.193246e-24
3.265878e+03	7.191499e-24
3.273407e+03	7.189956e-24
3.280953e+03	7.188177e-24
3.288516e+03	7.186380e-24
3.296097e+03	7.184795e-24
3.303695e+03	7.182967e-24
3.311311e+03	7.181355e-24
3.318945e+03	7.179497e-24
3.326596e+03	7.177623e-24
3.334264e+03	7.175970e-24
3.341950e+03	7.174067e-24
3.349654e+03	7.172148e-24
3.357376e+03	7.170457e-24
3.365116e+03	7.168510e-24
3.372873e+03	7.166548e-24
3.380648e+03	7.164571e-24
3.388442e+03	7.162829e-24
3.396253e+03	7.160825e-24
3.404082e+03	7.158808e-24
3.411929e+03	7.156776e-24
3.419794e+03	7.154730e-24
3.427678e+03	7.152609e-24
3.435579e+03	7.150417e-24
3.443499e+03	7.148487e-24
3.451437e+03	7.146270e-24
3.459394e+03	7.144040e-24
3.467369e+03	7.141797e-24
3.475362e+03	7.139542e-24
3.483373e+03	7.137274e-24
3.491403e+03	7.134994e-24
3.499452e+03	7.132702e-24
3.507519e+03	7.130107e-24
3.515604e+03	7.127788e-24
3.523709e+03	7.125458e-24
3.531832e+03	7.123116e-24
3.539973e+03	7.120762e-24
3.548134e+03	7.118398e-24
3.556313e+03	7.116022e-24
3.564511e+03	7.113336e-24
3.572728e+03	7.110938e-24
3.580964e+03	7.108532e-24
3.589219e+03	7.106115e-24
3.597493e+03	7.103689e-24
3.605786e+03	7.100947e-24
3.614099e+03	7.098499e-24
3.622430e+03	7.096042e-24
3.630781e+03	7.093265e-24
3.639150e+03	7.090787e-24
3.647539e+03	7.087988e-24
3.655948e+03	7.085490e-24
3.664376e+03	7.082983e-24
3.672823e+03	7.080153e-24
3.681290e+03	7.077627e-24
3.689776e+03	7.074775e-24
3.698282e+03	7.072231e-24
3.706807e+03	7.069359e-24
3.715352e+03	7.066797e-24
3.723917e+03	7.063904e-24
3.732502e+03	7.061002e-24
3.741106e+03	7.058413e-24
3.749730e+03	7.055492e-24
3.758374e+03	7.052883e-24
3.767038e+03	7.049944e-24
3.775722e+03	7.046995e-24
3.784426e+03	7.044366e-24
3.793150e+03	7.041401e-24
3.801894e+03	7.038426e-24
3.810658e+03	7.035443e-24
3.819443e+03	7.032783e-24
3.828247e+03	7.029784e-24
3.837072e+03	7.026777e-24
3.845918e+03	7.023761e-24
3.854784e+03	7.020737e-24
3.863670e+03	7.017706e-24
3.872576e+03	7.014667e-24
3.881504e+03	7.011621e-24
3.890451e+03	7.008907e-24
3.899420e+03	7.005847e-24
3.908409e+03	7.002779e-24
3.917419e+03	6.999705e-24
3.926449e+03	6.996624e-24
3.935501e+03	6.993193e-24
3.944573e+03	6.990098e-24
3.953666e+03	6.986997e-24
3.962780e+03	6.983890e-24
3.971915e+03	6.980776e-24
3.981072e+03	6.977655e-24
3.990249e+03	6.974505e-24
3.999447e+03	6.971349e-24
4.008667e+03	6.967833e-24
4.017908e+03	6.964662e-24
4.027170e+03	6.961486e-24
4.036454e+03	6.958304e-24
4.045759e+03	6.954763e-24
4.055085e+03	6.951570e-24
4.064433e+03	6.948372e-24
4.073803e+03	6.944814e-24
4.083194e+03	6.941607e-24
4.092607e+03	6.938037e-24
4.102041e+03	6.934820e-24
4.111497e+03	6.931599e-24
4.120975e+03	6.928014e-24
4.130475e+03	6.924784e-24
4.139997e+03	6.921190e-24
4.149540e+03	6.917591e-24
4.159106e+03	6.914348e-24
4.168694e+03	6.910740e-24
4.178304e+03	6.907490e-24
4.187936e+03	6.903873e-24
4.197590e+03	6.900253e-24
4.207266e+03	6.896991e-24
4.216965e+03	6.893364e-24
4.226686e+03	6.889732e-24
4.236430e+03	6.886461e-24
4.246196e+03	6.882823e-24
4.255984e+03	6.879181e-24
4.265795e+03	6.875536e-24
4.275629e+03	6.871888e-24
4.285485e+03	6.868602e-24
4.295364e+03	6.864948e-24
4.305266e+03	6.861292e-24
4.315191e+03	6.857632e-24
4.325138e+03	6.853970e-24
4.335109e+03	6.850306e-24
4.345102e+03	6.846639e-24
4.355119e+03	6.842970e-24
4.365158e+03	6.839299e-24
4.375221e+03	6.835626e-24
4.385307e+03	6.831951e-24
4.395416e+03	6.828274e-24
4.405549e+03	6.824228e-24
4.415704e+03	6.820547e-24
4.425884e+03	6.816866e-24
4.436086e+03	6.813182e-24
4.446313e+03	6.809498e-24
4.456562e+03	6.805443e-24
4.466836e+03	6.801757e-24
4.477133e+03	6.798068e-24
4.487454e+03	6.794380e-24
4.497799e+03	6.790321e-24
4.508167e+03	6.786629e-24
4.518559e+03	6.782566e-24
4.528976e+03	6.778872e-24
4.539416e+03	6.775178e-24
4.549881e+03	6.771113e-24
4.560369e+03	6.767419e-24
4.570882e+03	6.763354e-24
4.581419e+03	6.759659e-24
4.591980e+03	6.755594e-24
4.602566e+03	6.751529e-24
4.613176e+03	6.747834e-24
4.623810e+03	6.743770e-24
4.634469e+03	6.740076e-24
4.645153e+03	6.736012e-24
4.655861e+03	6.731949e-24
4.666594e+03	6.727887e-24
4.677351e+03	6.724195e-24
4.688134e+03	6.720135e-24
4.698941e+03	6.716075e-24
4.709773e+03	6.712017e-24
4.720630e+03	6.707960e-24
4.731513e+03	6.703904e-24
4.742420e+03	6.700218e-24
4.753352e+03	6.696165e-24
4.764310e+03	6.692113e-24
4.775293e+03	6.688063e-24
4.786301e+03	6.684014e-24
4.797334e+03	6.679968e-24
4.808393e+03	6.675923e-24
4.819478e+03	6.671880e-24
4.830588e+03	6.667471e-24
4.841724e+03	6.663433e-24
4.852885e+03	6.659396e-24
4.864072e+03	6.655362e-24
4.875285e+03	6.651330e-24
4.886524e+03	6.646934e-24
4.897788e+03	6.642907e-24
4.909079e+03	6.638883e-24
4.920395e+03	6.634861e-24
4.931738e+03	6.630477e-24
4.943107e+03	6.626460e-24
4.954502e+03	6.622082e-24
4.965923e+03	6.618072e-24
4.977371e+03	6.614065e-24
4.988845e+03	6.609696e-24
5.000345e+03	6.605696e-24
5.011872e+03	6.601326e-24
5.023426e+03	6.597324e-24
5.035006e+03	6.592962e-24
5.046613e+03	6.588604e-24
5.058247e+03	6.584613e-24
5.069907e+03	6.580262e-24
5.081594e+03	6.575917e-24
5.093309e+03	6.571936e-24
5.105050e+03	6.567599e-24
5.116818e+03	6.563265e-24
5.128614e+03	6.558937e-24
5.140437e+03	6.554972e-24
5.152286e+03	6.550652e-24
5.164164e+03	6.546337e-24
5.176068e+03	6.542026e-24
5.188000e+03	6.537720e-24
5.199960e+03	6.533419e-24
5.211947e+03	6.529123e-24
5.223962e+03	6.524832e-24
5.236004e+03	6.520546e-24
5.248075e+03	6.516265e-24
5.260173e+03	6.511990e-24
5.272299e+03	6.507719e-24
5.284453e+03	6.503454e-24
5.296634e+03	6.498840e-24
5.308844e+03	6.494586e-24
5.321083e+03	6.490337e-24
5.333349e+03	6.486094e-24
5.345644e+03	6.481503e-24
5.357967e+03	6.477271e-24
5.370318e+03	6.473045e-24
5.382698e+03	6.468473e-24
5.395106e+03	6.464259e-24
5.407543e+03	6.459699e-24
5.420009e+03	6.455496e-24
5.432503e+03	6.450950e-24
5.445027e+03	6.446760e-24
5.457579e+03	6.442228e-24
5.470160e+03	6.438050e-24
5.482770e+03	6.433532e-24
5.495409e+03	6.429367e-24
5.508077e+03	6.424862e-24
5.520774e+03	6.420363e-24
5.533501e+03	6.415870e-24
5.546257e+03	6.411730e-24
5.559043e+03	6.407252e-24
5.571857e+03	6.402781e-24
5.584702e+03	6.398317e-24
5.597576e+03	6.393862e-24
5.610480e+03	6.389755e-24
5.623413e+03	6.385313e-24
5.636377e+03	6.380879e-24
5.649370e+03	6.376453e-24
5.662393e+03	6.372034e-24
5.675446e+03	6.367623e-24
5.688529e+03	6.362881e-24
5.701643e+03	6.358486e-24
5.714786e+03	6.354099e-24
5.727960e+03	6.349719e-24
5.741165e+03	6.345348e-24
5.754399e+03	6.340984e-24
5.767665e+03	6.336294e-24
5.780960e+03	6.331947e-24
5.794287e+03	6.327607e-24
5.807644e+03	6.322944e-24
5.821032e+03	6.318621e-24
5.834451e+03	6.314307e-24
5.847901e+03	6.309669e-24
5.861382e+03	6.305372e-24
5.874894e+03	6.300753e-24
5.888437e+03	6.296472e-24
5.902011e+03	6.291872e-24
5.915616e+03	6.287281e-24
5.929253e+03	6.283073e-24
5.942922e+03	6.278689e-24
5.956621e+03	6.274243e-24
5.970353e+03	6.270124e-24
5.984116e+03	6.265696e-24
5.997911e+03	6.261280e-24
6.011737e+03	6.256865e-24
6.025596e+03	6.252460e-24
6.039486e+03	6.248377e-24
6.053409e+03	6.243991e-24
6.067363e+03	6.239615e-24
6.081350e+03	6.235249e-24
6.095369e+03	6.230894e-24
6.109420e+03	6.226550e-24
6.123504e+03	6.221907e-24
6.137620e+03	6.217584e-24
6.151769e+03	6.213272e-24
6.165950e+03	6.208970e-24
