# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.721869e+01	1.077067e-26
1.725838e+01	1.079896e-26
1.729816e+01	1.082739e-26
1.733804e+01	1.085596e-26
1.737801e+01	1.088468e-26
1.741807e+01	1.091353e-26
1.745822e+01	1.094254e-26
1.749847e+01	1.097170e-26
1.753881e+01	1.100101e-26
1.757924e+01	1.103046e-26
1.761976e+01	1.106007e-26
1.766038e+01	1.108983e-26
1.770109e+01	1.111974e-26
1.774189e+01	1.114980e-26
1.778279e+01	1.118002e-26
1.782379e+01	1.121040e-26
1.786488e+01	1.124094e-26
1.790606e+01	1.127933e-26
1.794734e+01	1.131023e-26
1.798871e+01	1.134129e-26
1.803018e+01	1.137251e-26
1.807174e+01	1.140390e-26
1.811340e+01	1.143545e-26
1.815516e+01	1.147512e-26
1.819701e+01	1.150705e-26
1.823896e+01	1.153914e-26
1.828100e+01	1.157141e-26
1.832314e+01	1.160385e-26
1.836538e+01	1.164464e-26
1.840772e+01	1.167747e-26
1.845015e+01	1.171048e-26
1.849269e+01	1.174365e-26
1.853532e+01	1.178538e-26
1.857804e+01	1.181896e-26
1.862087e+01	1.185272e-26
1.866380e+01	1.188666e-26
1.870682e+01	1.192935e-26
1.874995e+01	1.196370e-26
1.879317e+01	1.199823e-26
1.883649e+01	1.204167e-26
1.887991e+01	1.207663e-26
1.892344e+01	1.211178e-26
1.896706e+01	1.215598e-26
1.901078e+01	1.219156e-26
1.905461e+01	1.222732e-26
1.909853e+01	1.227230e-26
1.914256e+01	1.230851e-26
1.918669e+01	1.235405e-26
1.923092e+01	1.239069e-26
1.927525e+01	1.243678e-26
1.931968e+01	1.247388e-26
1.936422e+01	1.251117e-26
1.940886e+01	1.255808e-26
1.945360e+01	1.259583e-26
1.949845e+01	1.264330e-26
1.954339e+01	1.268152e-26
1.958845e+01	1.272958e-26
1.963360e+01	1.276826e-26
1.967886e+01	1.281691e-26
1.972423e+01	1.285606e-26
1.976970e+01	1.290530e-26
1.981527e+01	1.295487e-26
1.986095e+01	1.299477e-26
1.990673e+01	1.304495e-26
1.995262e+01	1.308533e-26
1.999862e+01	1.313612e-26
2.004472e+01	1.317700e-26
2.009093e+01	1.322840e-26
2.013724e+01	1.328015e-26
2.018366e+01	1.332181e-26
2.023019e+01	1.337419e-26
2.027683e+01	1.342692e-26
2.032357e+01	1.346936e-26
2.037042e+01	1.352273e-26
2.041738e+01	1.357646e-26
2.046445e+01	1.361970e-26
2.051162e+01	1.367408e-26
2.055891e+01	1.372882e-26
2.060630e+01	1.378392e-26
2.065380e+01	1.382827e-26
2.070141e+01	1.388404e-26
2.074914e+01	1.394017e-26
2.079697e+01	1.399669e-26
2.084491e+01	1.404216e-26
2.089296e+01	1.409934e-26
2.094112e+01	1.415690e-26
2.098940e+01	1.421484e-26
2.103778e+01	1.427317e-26
2.108628e+01	1.433187e-26
2.113489e+01	1.437911e-26
2.118361e+01	1.443851e-26
2.123244e+01	1.449830e-26
2.128139e+01	1.455848e-26
2.133045e+01	1.461905e-26
2.137962e+01	1.468001e-26
2.142891e+01	1.474137e-26
2.147830e+01	1.480313e-26
2.152782e+01	1.486528e-26
2.157744e+01	1.492784e-26
2.162719e+01	1.499079e-26
2.167704e+01	1.505416e-26
2.172701e+01	1.511793e-26
2.177710e+01	1.518210e-26
2.182730e+01	1.524669e-26
2.187762e+01	1.531168e-26
2.192805e+01	1.537709e-26
2.197860e+01	1.544292e-26
2.202926e+01	1.550916e-26
2.208005e+01	1.557581e-26
2.213095e+01	1.564289e-26
2.218196e+01	1.571039e-26
2.223310e+01	1.577831e-26
2.228435e+01	1.584666e-26
2.233572e+01	1.592923e-26
2.238721e+01	1.599851e-26
2.243882e+01	1.606823e-26
2.249055e+01	1.613837e-26
2.254239e+01	1.620894e-26
2.259436e+01	1.627995e-26
2.264644e+01	1.636573e-26
2.269865e+01	1.643770e-26
2.275097e+01	1.651011e-26
2.280342e+01	1.658295e-26
2.285599e+01	1.667094e-26
2.290868e+01	1.674476e-26
2.296149e+01	1.681902e-26
2.301442e+01	1.689373e-26
2.306747e+01	1.698397e-26
2.312065e+01	1.705967e-26
2.317395e+01	1.713581e-26
2.322737e+01	1.722778e-26
2.328091e+01	1.730492e-26
2.333458e+01	1.738251e-26
2.338837e+01	1.747622e-26
2.344229e+01	1.755482e-26
2.349633e+01	1.764975e-26
2.355049e+01	1.772936e-26
2.360478e+01	1.780943e-26
2.365920e+01	1.790612e-26
2.371374e+01	1.798721e-26
2.376840e+01	1.808514e-26
2.382319e+01	1.816725e-26
2.387811e+01	1.826641e-26
2.393316e+01	1.834955e-26
2.398833e+01	1.844995e-26
2.404363e+01	1.853413e-26
2.409905e+01	1.863578e-26
2.415461e+01	1.872100e-26
2.421029e+01	1.882390e-26
2.426610e+01	1.892749e-26
2.432204e+01	1.901433e-26
2.437811e+01	1.911918e-26
2.443431e+01	1.920708e-26
2.449063e+01	1.931321e-26
2.454709e+01	1.942001e-26
2.460368e+01	1.950956e-26
2.466039e+01	1.961766e-26
2.471724e+01	1.972645e-26
2.477422e+01	1.981765e-26
2.483133e+01	1.992773e-26
2.488857e+01	2.003851e-26
2.494595e+01	2.015001e-26
2.500345e+01	2.024346e-26
2.506109e+01	2.035585e-26
2.511886e+01	2.046894e-26
2.517677e+01	2.058275e-26
2.523481e+01	2.067813e-26
2.529298e+01	2.079324e-26
2.535129e+01	2.090906e-26
2.540973e+01	2.102559e-26
2.546830e+01	2.114284e-26
2.552701e+01	2.126080e-26
2.558586e+01	2.137948e-26
2.564484e+01	2.147893e-26
2.570396e+01	2.159893e-26
2.576321e+01	2.171965e-26
2.582260e+01	2.184110e-26
2.588213e+01	2.196326e-26
2.594179e+01	2.208615e-26
2.600160e+01	2.220977e-26
2.606154e+01	2.233411e-26
2.612161e+01	2.245919e-26
2.618183e+01	2.258499e-26
2.624219e+01	2.271152e-26
2.630268e+01	2.283878e-26
2.636331e+01	2.296678e-26
2.642409e+01	2.309551e-26
2.648500e+01	2.324662e-26
2.654606e+01	2.337694e-26
2.660725e+01	2.350800e-26
2.666859e+01	2.363979e-26
2.673006e+01	2.377232e-26
2.679168e+01	2.390560e-26
2.685344e+01	2.403961e-26
2.691535e+01	2.419689e-26
2.697739e+01	2.433251e-26
2.703958e+01	2.446887e-26
2.710192e+01	2.460597e-26
2.716439e+01	2.474382e-26
2.722701e+01	2.490558e-26
2.728978e+01	2.504504e-26
2.735269e+01	2.518524e-26
2.741574e+01	2.534976e-26
2.747894e+01	2.549158e-26
2.754229e+01	2.563415e-26
2.760578e+01	2.580142e-26
2.766942e+01	2.594562e-26
2.773320e+01	2.609056e-26
2.779713e+01	2.626060e-26
2.786121e+01	2.640717e-26
2.792544e+01	2.657911e-26
2.798981e+01	2.672731e-26
2.805434e+01	2.687625e-26
2.811901e+01	2.705097e-26
2.818383e+01	2.720155e-26
2.824880e+01	2.737816e-26
2.831392e+01	2.753037e-26
2.837919e+01	2.770889e-26
2.844461e+01	2.786273e-26
2.851018e+01	2.804316e-26
2.857591e+01	2.822461e-26
2.864178e+01	2.838096e-26
2.870781e+01	2.856432e-26
2.877398e+01	2.872231e-26
2.884032e+01	2.890757e-26
2.890680e+01	2.909387e-26
2.897344e+01	2.925437e-26
2.904023e+01	2.944257e-26
2.910717e+01	2.963180e-26
2.917427e+01	2.979481e-26
2.924152e+01	2.998595e-26
2.930893e+01	3.017811e-26
2.937650e+01	3.037131e-26
2.944422e+01	3.053772e-26
2.951209e+01	3.073282e-26
2.958012e+01	3.092893e-26
2.964831e+01	3.112608e-26
2.971666e+01	3.132426e-26
2.978516e+01	3.152346e-26
2.985383e+01	3.169502e-26
2.992265e+01	3.189613e-26
2.999163e+01	3.209825e-26
3.006076e+01	3.230141e-26
3.013006e+01	3.250558e-26
3.019952e+01	3.271079e-26
3.026913e+01	3.291701e-26
3.033891e+01	3.312425e-26
3.040885e+01	3.333251e-26
3.047895e+01	3.354180e-26
3.054921e+01	3.375211e-26
3.061963e+01	3.396343e-26
3.069022e+01	3.417577e-26
3.076097e+01	3.438914e-26
3.083188e+01	3.460351e-26
3.090295e+01	3.481890e-26
3.097419e+01	3.503531e-26
3.104560e+01	3.528388e-26
3.111716e+01	3.550246e-26
3.118890e+01	3.572205e-26
3.126079e+01	3.594265e-26
3.133286e+01	3.616427e-26
3.140509e+01	3.641878e-26
3.147748e+01	3.664255e-26
3.155005e+01	3.686733e-26
3.162278e+01	3.709312e-26
3.169567e+01	3.735240e-26
3.176874e+01	3.758033e-26
3.184198e+01	3.780927e-26
3.191538e+01	3.807214e-26
3.198895e+01	3.830322e-26
3.206269e+01	3.853531e-26
3.213661e+01	3.880176e-26
3.221069e+01	3.903597e-26
3.228494e+01	3.927117e-26
3.235937e+01	3.954120e-26
3.243396e+01	3.977854e-26
3.250873e+01	4.005097e-26
3.258367e+01	4.029044e-26
3.265878e+01	4.056529e-26
3.273407e+01	4.080684e-26
3.280953e+01	4.108412e-26
3.288516e+01	4.136266e-26
3.296097e+01	4.160744e-26
3.303695e+01	4.188839e-26
3.311311e+01	4.213526e-26
3.318945e+01	4.241858e-26
3.326596e+01	4.270318e-26
3.334264e+01	4.295324e-26
3.341950e+01	4.324020e-26
3.349654e+01	4.352844e-26
3.357376e+01	4.378167e-26
3.365116e+01	4.407225e-26
3.372873e+01	4.436409e-26
3.380648e+01	4.465718e-26
3.388442e+01	4.491465e-26
3.396253e+01	4.521007e-26
3.404082e+01	4.550673e-26
3.411929e+01	4.580463e-26
3.419794e+01	4.610377e-26
3.427678e+01	4.640413e-26
3.435579e+01	4.670573e-26
3.443499e+01	4.697063e-26
3.451437e+01	4.727452e-26
3.459394e+01	4.757964e-26
3.467369e+01	4.788596e-26
3.475362e+01	4.819351e-26
3.483373e+01	4.850226e-26
3.491403e+01	4.881222e-26
3.499452e+01	4.912338e-26
3.507519e+01	4.947487e-26
3.515604e+01	4.978857e-26
3.523709e+01	5.010347e-26
3.531832e+01	5.041955e-26
3.539973e+01	5.073684e-26
3.548134e+01	5.105527e-26
3.556313e+01	5.137492e-26
3.564511e+01	5.173590e-26
3.572728e+01	5.205802e-26
3.580964e+01	5.238132e-26
3.589219e+01	5.270576e-26
3.597493e+01	5.303138e-26
3.605786e+01	5.339907e-26
3.614099e+01	5.372712e-26
3.622430e+01	5.405634e-26
3.630781e+01	5.442807e-26
3.639150e+01	5.475970e-26
3.647539e+01	5.513414e-26
3.655948e+01	5.546819e-26
3.664376e+01	5.580335e-26
3.672823e+01	5.618176e-26
3.681290e+01	5.651931e-26
3.689776e+01	5.690039e-26
3.698282e+01	5.724029e-26
3.706807e+01	5.762402e-26
3.715352e+01	5.796628e-26
3.723917e+01	5.835263e-26
3.732502e+01	5.874036e-26
3.741106e+01	5.908616e-26
3.749730e+01	5.947649e-26
3.758374e+01	5.982460e-26
3.767038e+01	6.021748e-26
3.775722e+01	6.061174e-26
3.784426e+01	6.096333e-26
3.793150e+01	6.136012e-26
3.801894e+01	6.175825e-26
3.810658e+01	6.215772e-26
3.819443e+01	6.251390e-26
3.828247e+01	6.291585e-26
3.837072e+01	6.331912e-26
3.845918e+01	6.372370e-26
3.854784e+01	6.412957e-26
3.863670e+01	6.453674e-26
3.872576e+01	6.494519e-26
3.881504e+01	6.535493e-26
3.890451e+01	6.572022e-26
3.899420e+01	6.613235e-26
3.908409e+01	6.654575e-26
3.917419e+01	6.696038e-26
3.926449e+01	6.737629e-26
3.935501e+01	6.783987e-26
3.944573e+01	6.825839e-26
3.953666e+01	6.867814e-26
3.962780e+01	6.909910e-26
3.971915e+01	6.952129e-26
3.981072e+01	6.994468e-26
3.990249e+01	7.036928e-26
3.999447e+01	7.079507e-26
4.008667e+01	7.126956e-26
4.017908e+01	7.169786e-26
4.027170e+01	7.212733e-26
4.036454e+01	7.255797e-26
4.045759e+01	7.303782e-26
4.055085e+01	7.347090e-26
4.064433e+01	7.390513e-26
4.073803e+01	7.438897e-26
4.083194e+01	7.482561e-26
4.092607e+01	7.531207e-26
4.102041e+01	7.575108e-26
4.111497e+01	7.619119e-26
4.120975e+01	7.668151e-26
4.130475e+01	7.712395e-26
4.139997e+01	7.761685e-26
4.149540e+01	7.811107e-26
4.159106e+01	7.855701e-26
4.168694e+01	7.905374e-26
4.178304e+01	7.950193e-26
4.187936e+01	8.000117e-26
4.197590e+01	8.050169e-26
4.207266e+01	8.095326e-26
4.216965e+01	8.145620e-26
4.226686e+01	8.196044e-26
4.236430e+01	8.241531e-26
4.246196e+01	8.292190e-26
4.255984e+01	8.342974e-26
4.265795e+01	8.393881e-26
4.275629e+01	8.444909e-26
4.285485e+01	8.490939e-26
4.295364e+01	8.542199e-26
4.305266e+01	8.593576e-26
4.315191e+01	8.645072e-26
4.325138e+01	8.696686e-26
4.335109e+01	8.748414e-26
4.345102e+01	8.800262e-26
4.355119e+01	8.852221e-26
4.365158e+01	8.904297e-26
4.375221e+01	8.956483e-26
4.385307e+01	9.008781e-26
4.395416e+01	9.061191e-26
4.405549e+01	9.118969e-26
4.415704e+01	9.171608e-26
4.425884e+01	9.224355e-26
4.436086e+01	9.277211e-26
4.446313e+01	9.330171e-26
4.456562e+01	9.388550e-26
4.466836e+01	9.441730e-26
4.477133e+01	9.495015e-26
4.487454e+01	9.548401e-26
4.497799e+01	9.607244e-26
4.508167e+01	9.660844e-26
4.518559e+01	9.719916e-26
4.528976e+01	9.773723e-26
4.539416e+01	9.827627e-26
4.549881e+01	9.887033e-26
4.560369e+01	9.941139e-26
4.570882e+01	1.000077e-25
4.581419e+01	1.005507e-25
4.591980e+01	1.011491e-25
4.602566e+01	1.017486e-25
4.613176e+01	1.022946e-25
4.623810e+01	1.028962e-25
4.634469e+01	1.034441e-25
4.645153e+01	1.040478e-25
4.655861e+01	1.046525e-25
4.666594e+01	1.052582e-25
4.677351e+01	1.058098e-25
4.688134e+01	1.064175e-25
4.698941e+01	1.070263e-25
4.709773e+01	1.076360e-25
4.720630e+01	1.082467e-25
4.731513e+01	1.088583e-25
4.742420e+01	1.094153e-25
4.753352e+01	1.100288e-25
4.764310e+01	1.106432e-25
4.775293e+01	1.112586e-25
4.786301e+01	1.118749e-25
4.797334e+01	1.124920e-25
4.808393e+01	1.131101e-25
4.819478e+01	1.137291e-25
4.830588e+01	1.144053e-25
4.841724e+01	1.150261e-25
4.852885e+01	1.156477e-25
4.864072e+01	1.162701e-25
4.875285e+01	1.168934e-25
4.886524e+01	1.175743e-25
4.897788e+01	1.181992e-25
4.909079e+01	1.188250e-25
4.920395e+01	1.194515e-25
4.931738e+01	1.201359e-25
4.943107e+01	1.207640e-25
4.954502e+01	1.214501e-25
4.965923e+01	1.220798e-25
4.977371e+01	1.227102e-25
4.988845e+01	1.233987e-25
5.000345e+01	1.240306e-25
5.011872e+01	1.247200e-25
5.023426e+01	1.253528e-25
5.035006e+01	1.260438e-25
5.046613e+01	1.267356e-25
5.058247e+01	1.273704e-25
5.069907e+01	1.280637e-25
5.081594e+01	1.287577e-25
5.093309e+01	1.293945e-25
5.105050e+01	1.300899e-25
5.116818e+01	1.307860e-25
5.128614e+01	1.314828e-25
5.140437e+01	1.321221e-25
5.152286e+01	1.328202e-25
5.164164e+01	1.335189e-25
5.176068e+01	1.342183e-25
5.188000e+01	1.349183e-25
5.199960e+01	1.356189e-25
5.211947e+01	1.363201e-25
5.223962e+01	1.370219e-25
5.236004e+01	1.377243e-25
5.248075e+01	1.384273e-25
5.260173e+01	1.391308e-25
5.272299e+01	1.398348e-25
5.284453e+01	1.405394e-25
5.296634e+01	1.413033e-25
5.308844e+01	1.420089e-25
5.321083e+01	1.427151e-25
5.333349e+01	1.434217e-25
5.345644e+01	1.441877e-25
5.357967e+01	1.448953e-25
5.370318e+01	1.456033e-25
5.382698e+01	1.463709e-25
5.395106e+01	1.470798e-25
5.407543e+01	1.478483e-25
5.420009e+01	1.485581e-25
5.432503e+01	1.493274e-25
5.445027e+01	1.500380e-25
5.457579e+01	1.508082e-25
5.470160e+01	1.515195e-25
5.482770e+01	1.522905e-25
5.495409e+01	1.530025e-25
5.508077e+01	1.537743e-25
5.520774e+01	1.545463e-25
5.533501e+01	1.553188e-25
5.546257e+01	1.560321e-25
5.559043e+01	1.568052e-25
5.571857e+01	1.575786e-25
5.584702e+01	1.583523e-25
5.597576e+01	1.591263e-25
5.610480e+01	1.598410e-25
5.623413e+01	1.606155e-25
5.636377e+01	1.613903e-25
5.649370e+01	1.621653e-25
5.662393e+01	1.629405e-25
5.675446e+01	1.637159e-25
5.688529e+01	1.645513e-25
5.701643e+01	1.653272e-25
5.714786e+01	1.661032e-25
5.727960e+01	1.668794e-25
5.741165e+01	1.676558e-25
5.754399e+01	1.684323e-25
5.767665e+01	1.692687e-25
5.780960e+01	1.700455e-25
5.794287e+01	1.708224e-25
5.807644e+01	1.716592e-25
5.821032e+01	1.724363e-25
5.834451e+01	1.732135e-25
5.847901e+01	1.740506e-25
5.861382e+01	1.748279e-25
5.874894e+01	1.756651e-25
5.888437e+01	1.764425e-25
5.902011e+01	1.772798e-25
5.915616e+01	1.781171e-25
5.929253e+01	1.788946e-25
5.942922e+01	1.797318e-25
5.956621e+01	1.805691e-25
5.970353e+01	1.813466e-25
5.984116e+01	1.821838e-25
5.997911e+01	1.830210e-25
6.011737e+01	1.838581e-25
6.025596e+01	1.846951e-25
6.039486e+01	1.854723e-25
6.053409e+01	1.863092e-25
6.067363e+01	1.871460e-25
6.081350e+01	1.879827e-25
6.095369e+01	1.888192e-25
6.109420e+01	1.896556e-25
6.123504e+01	1.905517e-25
6.137620e+01	1.913878e-25
6.151769e+01	1.922237e-25
6.165950e+01	1.930595e-25
6.180164e+01	1.938951e-25
6.194411e+01	1.947305e-25
6.208690e+01	1.956254e-25
6.223003e+01	1.964604e-25
6.237348e+01	1.972951e-25
6.251727e+01	1.981893e-25
6.266139e+01	1.990236e-25
6.280584e+01	1.999172e-25
6.295062e+01	2.007510e-25
6.309573e+01	2.016440e-25
6.324119e+01	2.024772e-25
6.338697e+01	2.033697e-25
6.353309e+01	2.042023e-25
6.367955e+01	2.050941e-25
6.382635e+01	2.059855e-25
6.397348e+01	2.068172e-25
6.412096e+01	2.077080e-25
6.426877e+01	2.085983e-25
6.441693e+01	2.094883e-25
6.456542e+01	2.103779e-25
6.471426e+01	2.112078e-25
6.486344e+01	2.120966e-25
6.501297e+01	2.129850e-25
6.516284e+01	2.138730e-25
6.531306e+01	2.147605e-25
6.546362e+01	2.156476e-25
6.561453e+01	2.165343e-25
6.576578e+01	2.174795e-25
6.591739e+01	2.183653e-25
6.606934e+01	2.192505e-25
6.622165e+01	2.201353e-25
6.637431e+01	2.210196e-25
6.652732e+01	2.219623e-25
6.668068e+01	2.228456e-25
6.683439e+01	2.237284e-25
6.698846e+01	2.246695e-25
6.714289e+01	2.255512e-25
6.729767e+01	2.264912e-25
6.745280e+01	2.273718e-25
6.760830e+01	2.283106e-25
6.776415e+01	2.291902e-25
6.792036e+01	2.301277e-25
6.807694e+01	2.310647e-25
6.823387e+01	2.319426e-25
6.839116e+01	2.328783e-25
6.854882e+01	2.338135e-25
6.870684e+01	2.347479e-25
6.886523e+01	2.356818e-25
6.902398e+01	2.365566e-25
6.918310e+01	2.374892e-25
6.934258e+01	2.384211e-25
6.950243e+01	2.393524e-25
6.966265e+01	2.402830e-25
6.982324e+01	2.412129e-25
6.998420e+01	2.421422e-25
7.014553e+01	2.431287e-25
7.030723e+01	2.440565e-25
7.046931e+01	2.449836e-25
7.063176e+01	2.459101e-25
7.079458e+01	2.468358e-25
7.095778e+01	2.478186e-25
7.112135e+01	2.487430e-25
7.128530e+01	2.497243e-25
7.144963e+01	2.506471e-25
7.161434e+01	2.515692e-25
7.177943e+01	2.525482e-25
7.194490e+01	2.534689e-25
7.211075e+01	2.544463e-25
7.227698e+01	2.554230e-25
7.244360e+01	2.563414e-25
7.261060e+01	2.573164e-25
7.277798e+01	2.582907e-25
7.294575e+01	2.592640e-25
7.311391e+01	2.601795e-25
7.328245e+01	2.611513e-25
7.345139e+01	2.621223e-25
7.362071e+01	2.630925e-25
7.379042e+01	2.640619e-25
7.396053e+01	2.650304e-25
