# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
6.776415e+02	1.304196e-24
6.792036e+02	1.306380e-24
6.807694e+02	1.308559e-24
6.823387e+02	1.310598e-24
6.839116e+02	1.312770e-24
6.854882e+02	1.314937e-24
6.870684e+02	1.317100e-24
6.886523e+02	1.319259e-24
6.902398e+02	1.321280e-24
6.918310e+02	1.323431e-24
6.934258e+02	1.325579e-24
6.950243e+02	1.327722e-24
6.966265e+02	1.329861e-24
6.982324e+02	1.331997e-24
6.998420e+02	1.334128e-24
7.014553e+02	1.336388e-24
7.030723e+02	1.338511e-24
7.046931e+02	1.340631e-24
7.063176e+02	1.342746e-24
7.079458e+02	1.344857e-24
7.095778e+02	1.347096e-24
7.112135e+02	1.349199e-24
7.128530e+02	1.351429e-24
7.144963e+02	1.353524e-24
7.161434e+02	1.355615e-24
7.177943e+02	1.357832e-24
7.194490e+02	1.359915e-24
7.211075e+02	1.362124e-24
7.227698e+02	1.364329e-24
7.244360e+02	1.366399e-24
7.261060e+02	1.368595e-24
7.277798e+02	1.370787e-24
7.294575e+02	1.372974e-24
7.311391e+02	1.375028e-24
7.328245e+02	1.377207e-24
7.345139e+02	1.379381e-24
7.362071e+02	1.381551e-24
7.379042e+02	1.383717e-24
7.396053e+02	1.385878e-24
7.413102e+02	1.388035e-24
7.430191e+02	1.390188e-24
7.447320e+02	1.392336e-24
7.464488e+02	1.394480e-24
7.481695e+02	1.396746e-24
7.498942e+02	1.398881e-24
7.516229e+02	1.401013e-24
7.533556e+02	1.403265e-24
7.550922e+02	1.405388e-24
7.568329e+02	1.407507e-24
7.585776e+02	1.409746e-24
7.603263e+02	1.411856e-24
7.620790e+02	1.414085e-24
7.638358e+02	1.416187e-24
7.655966e+02	1.418407e-24
7.673615e+02	1.420623e-24
7.691304e+02	1.422711e-24
7.709035e+02	1.424917e-24
7.726806e+02	1.427119e-24
7.744618e+02	1.429316e-24
7.762471e+02	1.431387e-24
7.780366e+02	1.433575e-24
7.798301e+02	1.435758e-24
7.816278e+02	1.437937e-24
7.834296e+02	1.440111e-24
7.852356e+02	1.442281e-24
7.870458e+02	1.444446e-24
7.888601e+02	1.446726e-24
7.906786e+02	1.448881e-24
7.925013e+02	1.451032e-24
7.943282e+02	1.453178e-24
7.961594e+02	1.455439e-24
7.979947e+02	1.457576e-24
7.998343e+02	1.459708e-24
8.016781e+02	1.461954e-24
8.035261e+02	1.464077e-24
8.053784e+02	1.466313e-24
8.072350e+02	1.468427e-24
8.090959e+02	1.470653e-24
8.109611e+02	1.472874e-24
8.128305e+02	1.474974e-24
8.147043e+02	1.477185e-24
8.165824e+02	1.479392e-24
8.184648e+02	1.481593e-24
8.203515e+02	1.483790e-24
8.222426e+02	1.485866e-24
8.241381e+02	1.488053e-24
8.260379e+02	1.490235e-24
8.279422e+02	1.492412e-24
8.298508e+02	1.494698e-24
8.317638e+02	1.496865e-24
8.336812e+02	1.499028e-24
8.356030e+02	1.501185e-24
8.375293e+02	1.503337e-24
8.394600e+02	1.505598e-24
8.413951e+02	1.507740e-24
8.433348e+02	1.509878e-24
8.452788e+02	1.512123e-24
8.472274e+02	1.514250e-24
8.491805e+02	1.516485e-24
8.511380e+02	1.518603e-24
8.531001e+02	1.520827e-24
8.550667e+02	1.523046e-24
8.570378e+02	1.525149e-24
8.590135e+02	1.527357e-24
8.609938e+02	1.529561e-24
8.629785e+02	1.531759e-24
8.649679e+02	1.533952e-24
8.669619e+02	1.536139e-24
8.689604e+02	1.538322e-24
8.709636e+02	1.540499e-24
8.729714e+02	1.542671e-24
8.749838e+02	1.544838e-24
8.770008e+02	1.547000e-24
8.790225e+02	1.549157e-24
8.810489e+02	1.551308e-24
8.830799e+02	1.553562e-24
8.851156e+02	1.555703e-24
8.871560e+02	1.557945e-24
8.892011e+02	1.560076e-24
8.912509e+02	1.562308e-24
8.933055e+02	1.564428e-24
8.953648e+02	1.566649e-24
8.974288e+02	1.568758e-24
8.994976e+02	1.570968e-24
9.015711e+02	1.573173e-24
9.036495e+02	1.575268e-24
9.057326e+02	1.577462e-24
9.078205e+02	1.579651e-24
9.099133e+02	1.581834e-24
9.120108e+02	1.584012e-24
9.141132e+02	1.586184e-24
9.162205e+02	1.588351e-24
9.183326e+02	1.590512e-24
9.204496e+02	1.592669e-24
9.225714e+02	1.594921e-24
9.246982e+02	1.597066e-24
9.268298e+02	1.599206e-24
9.289664e+02	1.601442e-24
9.311079e+02	1.603570e-24
9.332543e+02	1.605795e-24
9.354057e+02	1.607913e-24
9.375620e+02	1.610125e-24
9.397233e+02	1.612232e-24
9.418896e+02	1.614434e-24
9.440609e+02	1.616630e-24
9.462372e+02	1.618720e-24
9.484185e+02	1.620905e-24
9.506048e+02	1.623083e-24
9.527962e+02	1.625256e-24
9.549926e+02	1.627424e-24
9.571941e+02	1.629586e-24
9.594006e+02	1.631741e-24
9.616123e+02	1.633892e-24
9.638290e+02	1.636036e-24
9.660509e+02	1.638272e-24
9.682779e+02	1.640405e-24
9.705100e+02	1.642533e-24
9.727472e+02	1.644655e-24
9.749896e+02	1.646867e-24
9.772372e+02	1.648978e-24
9.794900e+02	1.651178e-24
9.817479e+02	1.653277e-24
9.840111e+02	1.655466e-24
9.862795e+02	1.657648e-24
9.885531e+02	1.659825e-24
9.908319e+02	1.661901e-24
9.931160e+02	1.664066e-24
9.954054e+02	1.666225e-24
9.977001e+02	1.668378e-24
1.000000e+03	1.670525e-24
1.002305e+03	1.672382e-24
1.004616e+03	1.675160e-24
1.006932e+03	1.677006e-24
1.009253e+03	1.678848e-24
1.011579e+03	1.681602e-24
1.013911e+03	1.683432e-24
1.016249e+03	1.685258e-24
1.018591e+03	1.687989e-24
1.020939e+03	1.689804e-24
1.023293e+03	1.691614e-24
1.025652e+03	1.694322e-24
1.028016e+03	1.696121e-24
1.030386e+03	1.697916e-24
1.032761e+03	1.700601e-24
1.035142e+03	1.702385e-24
1.037528e+03	1.705054e-24
1.039920e+03	1.706827e-24
1.042317e+03	1.708596e-24
1.044720e+03	1.711241e-24
1.047129e+03	1.713000e-24
1.049542e+03	1.715629e-24
1.051962e+03	1.717378e-24
1.054387e+03	1.719122e-24
1.056818e+03	1.721731e-24
1.059254e+03	1.723465e-24
1.061696e+03	1.726058e-24
1.064143e+03	1.727781e-24
1.066596e+03	1.730358e-24
1.069055e+03	1.732071e-24
1.071519e+03	1.734632e-24
1.073989e+03	1.736335e-24
1.076465e+03	1.738033e-24
1.078947e+03	1.740572e-24
1.081434e+03	1.742260e-24
1.083927e+03	1.744784e-24
1.086426e+03	1.746462e-24
1.088930e+03	1.748970e-24
1.091440e+03	1.750637e-24
1.093956e+03	1.753131e-24
1.096478e+03	1.754788e-24
1.099006e+03	1.757266e-24
1.101539e+03	1.759734e-24
1.104079e+03	1.761375e-24
1.106624e+03	1.763829e-24
1.109175e+03	1.765460e-24
1.111732e+03	1.767898e-24
1.114295e+03	1.769519e-24
1.116863e+03	1.771943e-24
1.119438e+03	1.773554e-24
1.122018e+03	1.775962e-24
1.124605e+03	1.778362e-24
1.127197e+03	1.779957e-24
1.129796e+03	1.782343e-24
1.132400e+03	1.783928e-24
1.135011e+03	1.786298e-24
1.137627e+03	1.788660e-24
1.140250e+03	1.790229e-24
1.142878e+03	1.792577e-24
1.145513e+03	1.794915e-24
1.148154e+03	1.796469e-24
1.150800e+03	1.798793e-24
1.153453e+03	1.800338e-24
1.156112e+03	1.802647e-24
1.158777e+03	1.804948e-24
1.161449e+03	1.806478e-24
1.164126e+03	1.808764e-24
1.166810e+03	1.811043e-24
1.169499e+03	1.812557e-24
1.172195e+03	1.814821e-24
1.174898e+03	1.817077e-24
1.177606e+03	1.819324e-24
1.180321e+03	1.820818e-24
1.183042e+03	1.823051e-24
1.185769e+03	1.825276e-24
1.188502e+03	1.827493e-24
1.191242e+03	1.828966e-24
1.193988e+03	1.831169e-24
1.196741e+03	1.833364e-24
1.199499e+03	1.834822e-24
1.202264e+03	1.837004e-24
1.205036e+03	1.839178e-24
1.207814e+03	1.841343e-24
1.210598e+03	1.843500e-24
1.213389e+03	1.844934e-24
1.216186e+03	1.847078e-24
1.218990e+03	1.849214e-24
1.221800e+03	1.851342e-24
1.224616e+03	1.853462e-24
1.227439e+03	1.854871e-24
1.230269e+03	1.856977e-24
1.233105e+03	1.859076e-24
1.235947e+03	1.861166e-24
1.238797e+03	1.863249e-24
1.241652e+03	1.865324e-24
1.244515e+03	1.867391e-24
1.247384e+03	1.868765e-24
1.250259e+03	1.870818e-24
1.253141e+03	1.872865e-24
1.256030e+03	1.874903e-24
1.258925e+03	1.876934e-24
1.261828e+03	1.878956e-24
1.264736e+03	1.880972e-24
1.267652e+03	1.882979e-24
1.270574e+03	1.884979e-24
1.273503e+03	1.886971e-24
1.276439e+03	1.888295e-24
1.279381e+03	1.890274e-24
1.282331e+03	1.892246e-24
1.285287e+03	1.894211e-24
1.288250e+03	1.896168e-24
1.291219e+03	1.898117e-24
1.294196e+03	1.900059e-24
1.297179e+03	1.901993e-24
1.300170e+03	1.903920e-24
1.303167e+03	1.905839e-24
1.306171e+03	1.907751e-24
1.309182e+03	1.909656e-24
1.312200e+03	1.911554e-24
1.315225e+03	1.913444e-24
1.318257e+03	1.915326e-24
1.321296e+03	1.917202e-24
1.324342e+03	1.919070e-24
1.327394e+03	1.920931e-24
1.330454e+03	1.922784e-24
1.333521e+03	1.925245e-24
1.336596e+03	1.927081e-24
1.339677e+03	1.928911e-24
1.342765e+03	1.930733e-24
1.345860e+03	1.932549e-24
1.348963e+03	1.934357e-24
1.352073e+03	1.936159e-24
1.355189e+03	1.937953e-24
1.358313e+03	1.939741e-24
1.361445e+03	1.941522e-24
1.364583e+03	1.943886e-24
1.367729e+03	1.945650e-24
1.370882e+03	1.947407e-24
1.374042e+03	1.949158e-24
1.377209e+03	1.950902e-24
1.380384e+03	1.952638e-24
1.383566e+03	1.954943e-24
1.386756e+03	1.956664e-24
1.389953e+03	1.958378e-24
1.393157e+03	1.960085e-24
1.396368e+03	1.961785e-24
1.399587e+03	1.964042e-24
1.402814e+03	1.965726e-24
1.406048e+03	1.967404e-24
1.409289e+03	1.969075e-24
1.412538e+03	1.971293e-24
1.415794e+03	1.972948e-24
1.419058e+03	1.974597e-24
1.422329e+03	1.976240e-24
1.425608e+03	1.978419e-24
1.428894e+03	1.980046e-24
1.432188e+03	1.981666e-24
1.435489e+03	1.983280e-24
1.438799e+03	1.985421e-24
1.442115e+03	1.987020e-24
1.445440e+03	1.988612e-24
1.448772e+03	1.990724e-24
1.452112e+03	1.992301e-24
1.455459e+03	1.993872e-24
1.458814e+03	1.995956e-24
1.462177e+03	1.997512e-24
1.465548e+03	1.999576e-24
1.468926e+03	2.001117e-24
1.472313e+03	2.002651e-24
1.475707e+03	2.004687e-24
1.479108e+03	2.006207e-24
1.482518e+03	2.008224e-24
1.485936e+03	2.009729e-24
1.489361e+03	2.011228e-24
1.492794e+03	2.013217e-24
1.496236e+03	2.014702e-24
1.499685e+03	2.016672e-24
1.503142e+03	2.018143e-24
1.506607e+03	2.020095e-24
1.510080e+03	2.021552e-24
1.513561e+03	2.023485e-24
1.517050e+03	2.024928e-24
1.520548e+03	2.026843e-24
1.524053e+03	2.028271e-24
1.527566e+03	2.030167e-24
1.531087e+03	2.031582e-24
1.534617e+03	2.033460e-24
1.538155e+03	2.034861e-24
1.541700e+03	2.036721e-24
1.545254e+03	2.038109e-24
1.548817e+03	2.039951e-24
1.552387e+03	2.041325e-24
1.555966e+03	2.043148e-24
1.559553e+03	2.044961e-24
1.563148e+03	2.046314e-24
1.566751e+03	2.048109e-24
1.570363e+03	2.049448e-24
1.573983e+03	2.051225e-24
1.577611e+03	2.052992e-24
1.581248e+03	2.054311e-24
1.584893e+03	2.056062e-24
1.588547e+03	2.057808e-24
1.592209e+03	2.059111e-24
1.595879e+03	2.060839e-24
1.599558e+03	2.062557e-24
1.603245e+03	2.063839e-24
1.606941e+03	2.065540e-24
1.610646e+03	2.067231e-24
1.614359e+03	2.068493e-24
1.618080e+03	2.070167e-24
1.621810e+03	2.071831e-24
1.625549e+03	2.073486e-24
1.629296e+03	2.074720e-24
1.633052e+03	2.076358e-24
1.636817e+03	2.077986e-24
1.640590e+03	2.079605e-24
1.644372e+03	2.080813e-24
1.648162e+03	2.082415e-24
1.651962e+03	2.084007e-24
1.655770e+03	2.085590e-24
1.659587e+03	2.087164e-24
1.663413e+03	2.088338e-24
1.667247e+03	2.089896e-24
1.671091e+03	2.091444e-24
1.674943e+03	2.092983e-24
1.678804e+03	2.094512e-24
1.682674e+03	2.096033e-24
1.686553e+03	2.097544e-24
1.690441e+03	2.098672e-24
1.694338e+03	2.100167e-24
1.698244e+03	2.101654e-24
1.702159e+03	2.103131e-24
1.706082e+03	2.104600e-24
1.710015e+03	2.106059e-24
1.713957e+03	2.107510e-24
1.717908e+03	2.108952e-24
1.721869e+03	2.110385e-24
1.725838e+03	2.111809e-24
1.729816e+03	2.113224e-24
1.733804e+03	2.114631e-24
1.737801e+03	2.116029e-24
1.741807e+03	2.117419e-24
1.745822e+03	2.118799e-24
1.749847e+03	2.120172e-24
1.753881e+03	2.121535e-24
1.757924e+03	2.122890e-24
1.761976e+03	2.124237e-24
1.766038e+03	2.125575e-24
1.770109e+03	2.126905e-24
1.774189e+03	2.128226e-24
1.778279e+03	2.129539e-24
1.782379e+03	2.130844e-24
1.786488e+03	2.132140e-24
1.790606e+03	2.133749e-24
1.794734e+03	2.135027e-24
1.798871e+03	2.136297e-24
1.803018e+03	2.137559e-24
1.807174e+03	2.138814e-24
1.811340e+03	2.140061e-24
1.815516e+03	2.141607e-24
1.819701e+03	2.142836e-24
1.823896e+03	2.144056e-24
1.828100e+03	2.145269e-24
1.832314e+03	2.146473e-24
1.836538e+03	2.147968e-24
1.840772e+03	2.149154e-24
1.845015e+03	2.150333e-24
1.849269e+03	2.151504e-24
1.853532e+03	2.152957e-24
1.857804e+03	2.154111e-24
1.862087e+03	2.155257e-24
1.866380e+03	2.156395e-24
1.870682e+03	2.157807e-24
1.874995e+03	2.158929e-24
1.879317e+03	2.160042e-24
1.883649e+03	2.161424e-24
1.887991e+03	2.162521e-24
1.892344e+03	2.163610e-24
1.896706e+03	2.164961e-24
1.901078e+03	2.166034e-24
1.905461e+03	2.167100e-24
1.909853e+03	2.168421e-24
1.914256e+03	2.169470e-24
1.918669e+03	2.170771e-24
1.923092e+03	2.171803e-24
1.927525e+03	2.173084e-24
1.931968e+03	2.174101e-24
1.936422e+03	2.175110e-24
1.940886e+03	2.176362e-24
1.945360e+03	2.177356e-24
1.949845e+03	2.178588e-24
1.954339e+03	2.179564e-24
1.958845e+03	2.180776e-24
1.963360e+03	2.181737e-24
1.967886e+03	2.182929e-24
1.972423e+03	2.183874e-24
1.976970e+03	2.185047e-24
1.981527e+03	2.186208e-24
1.986095e+03	2.187130e-24
1.990673e+03	2.188273e-24
1.995262e+03	2.189180e-24
1.999862e+03	2.190304e-24
2.004472e+03	2.191193e-24
2.009093e+03	2.192296e-24
2.013724e+03	2.193388e-24
2.018366e+03	2.194254e-24
2.023019e+03	2.195328e-24
2.027683e+03	2.196392e-24
2.032357e+03	2.197236e-24
2.037042e+03	2.198282e-24
2.041738e+03	2.199318e-24
2.046445e+03	2.200140e-24
2.051162e+03	2.201158e-24
2.055891e+03	2.202166e-24
2.060630e+03	2.203165e-24
2.065380e+03	2.203957e-24
2.070141e+03	2.204938e-24
2.074914e+03	2.205910e-24
2.079697e+03	2.206872e-24
2.084491e+03	2.207635e-24
2.089296e+03	2.208581e-24
2.094112e+03	2.209517e-24
2.098940e+03	2.210443e-24
2.103778e+03	2.211360e-24
2.108628e+03	2.212268e-24
2.113489e+03	2.212988e-24
2.118361e+03	2.213880e-24
2.123244e+03	2.214762e-24
2.128139e+03	2.215636e-24
2.133045e+03	2.216500e-24
2.137962e+03	2.217356e-24
2.142891e+03	2.218202e-24
2.147830e+03	2.219040e-24
2.152782e+03	2.219869e-24
2.157744e+03	2.220690e-24
2.162719e+03	2.221501e-24
2.167704e+03	2.222304e-24
2.172701e+03	2.223098e-24
2.177710e+03	2.223884e-24
2.182730e+03	2.224661e-24
2.187762e+03	2.225430e-24
2.192805e+03	2.226191e-24
2.197860e+03	2.226943e-24
2.202926e+03	2.227687e-24
2.208005e+03	2.228422e-24
2.213095e+03	2.229150e-24
2.218196e+03	2.229869e-24
2.223310e+03	2.230580e-24
2.228435e+03	2.231283e-24
2.233572e+03	2.232115e-24
2.238721e+03	2.232801e-24
2.243882e+03	2.233478e-24
2.249055e+03	2.234148e-24
2.254239e+03	2.234809e-24
2.259436e+03	2.235463e-24
2.264644e+03	2.236238e-24
2.269865e+03	2.236874e-24
2.275097e+03	2.237504e-24
2.280342e+03	2.238125e-24
2.285599e+03	2.238861e-24
2.290868e+03	2.239466e-24
2.296149e+03	2.240064e-24
2.301442e+03	2.240654e-24
2.306747e+03	2.241352e-24
2.312065e+03	2.241926e-24
2.317395e+03	2.242493e-24
2.322737e+03	2.243163e-24
2.328091e+03	2.243714e-24
2.333458e+03	2.244258e-24
2.338837e+03	2.244901e-24
2.344229e+03	2.245429e-24
2.349633e+03	2.246053e-24
2.355049e+03	2.246566e-24
2.360478e+03	2.247072e-24
2.365920e+03	2.247670e-24
2.371374e+03	2.248160e-24
2.376840e+03	2.248740e-24
2.382319e+03	2.249215e-24
2.387811e+03	2.249778e-24
2.393316e+03	2.250238e-24
2.398833e+03	2.250783e-24
2.404363e+03	2.251231e-24
2.409905e+03	2.251758e-24
2.415461e+03	2.252190e-24
2.421029e+03	2.252700e-24
2.426610e+03	2.253201e-24
2.432204e+03	2.253611e-24
2.437811e+03	2.254095e-24
2.443431e+03	2.254492e-24
2.449063e+03	2.254959e-24
2.454709e+03	2.255418e-24
2.460368e+03	2.255793e-24
2.466039e+03	2.256235e-24
2.471724e+03	2.256669e-24
2.477422e+03	2.257023e-24
2.483133e+03	2.257441e-24
2.488857e+03	2.257850e-24
2.494595e+03	2.258251e-24
2.500345e+03	2.258578e-24
2.506109e+03	2.258965e-24
2.511886e+03	2.259343e-24
2.517677e+03	2.259715e-24
2.523481e+03	2.260018e-24
2.529298e+03	2.260375e-24
2.535129e+03	2.260723e-24
2.540973e+03	2.261064e-24
2.546830e+03	2.261397e-24
2.552701e+03	2.261721e-24
2.558586e+03	2.262038e-24
2.564484e+03	2.262296e-24
2.570396e+03	2.262598e-24
2.576321e+03	2.262893e-24
2.582260e+03	2.263180e-24
2.588213e+03	2.263459e-24
2.594179e+03	2.263731e-24
2.600160e+03	2.263996e-24
2.606154e+03	2.264253e-24
2.612161e+03	2.264503e-24
2.618183e+03	2.264745e-24
2.624219e+03	2.264980e-24
2.630268e+03	2.265208e-24
2.636331e+03	2.265428e-24
2.642409e+03	2.265642e-24
2.648500e+03	2.265882e-24
2.654606e+03	2.266081e-24
2.660725e+03	2.266272e-24
2.666859e+03	2.266457e-24
2.673006e+03	2.266634e-24
2.679168e+03	2.266805e-24
2.685344e+03	2.266970e-24
2.691535e+03	2.267153e-24
2.697739e+03	2.267303e-24
2.703958e+03	2.267446e-24
2.710192e+03	2.267583e-24
2.716439e+03	2.267713e-24
2.722701e+03	2.267857e-24
2.728978e+03	2.267974e-24
2.735269e+03	2.268084e-24
2.741574e+03	2.268204e-24
2.747894e+03	2.268301e-24
2.754229e+03	2.268392e-24
2.760578e+03	2.268489e-24
2.766942e+03	2.268567e-24
2.773320e+03	2.268638e-24
2.779713e+03	2.268714e-24
2.786121e+03	2.268772e-24
2.792544e+03	2.268833e-24
2.798981e+03	2.268879e-24
2.805434e+03	2.268919e-24
2.811901e+03	2.268959e-24
2.818383e+03	2.268986e-24
2.824880e+03	2.269012e-24
2.831392e+03	2.269028e-24
2.837919e+03	2.269039e-24
2.844461e+03	2.269043e-24
2.851018e+03	2.269040e-24
2.857591e+03	2.269031e-24
2.864178e+03	2.269016e-24
2.870781e+03	2.268993e-24
2.877398e+03	2.268968e-24
2.884032e+03	2.268931e-24
2.890680e+03	2.268888e-24
2.897344e+03	2.268845e-24
2.904023e+03	2.268789e-24
2.910717e+03	2.268726e-24
2.917427e+03	2.268667e-24
2.924152e+03	2.268591e-24
2.930893e+03	2.268509e-24
2.937650e+03	2.268420e-24
2.944422e+03	2.268339e-24
2.951209e+03	2.268238e-24
2.958012e+03	2.268131e-24
2.964831e+03	2.268018e-24
2.971666e+03	2.267898e-24
2.978516e+03	2.267772e-24
2.985383e+03	2.267659e-24
2.992265e+03	2.267522e-24
2.999163e+03	2.267379e-24
3.006076e+03	2.267230e-24
3.013006e+03	2.267075e-24
3.019952e+03	2.266914e-24
3.026913e+03	2.266747e-24
3.033891e+03	2.266575e-24
3.040885e+03	2.266397e-24
3.047895e+03	2.266213e-24
3.054921e+03	2.266024e-24
3.061963e+03	2.265829e-24
3.069022e+03	2.265629e-24
3.076097e+03	2.265423e-24
3.083188e+03	2.265212e-24
3.090295e+03	2.264995e-24
3.097419e+03	2.264774e-24
3.104560e+03	2.264514e-24
3.111716e+03	2.264281e-24
3.118890e+03	2.264043e-24
3.126079e+03	2.263800e-24
3.133286e+03	2.263552e-24
3.140509e+03	2.263262e-24
3.147748e+03	2.263003e-24
3.155005e+03	2.262740e-24
3.162278e+03	2.262471e-24
3.169567e+03	2.262159e-24
3.176874e+03	2.261880e-24
3.184198e+03	2.261597e-24
3.191538e+03	2.261267e-24
3.198895e+03	2.260974e-24
3.206269e+03	2.260676e-24
3.213661e+03	2.260331e-24
3.221069e+03	2.260024e-24
3.228494e+03	2.259712e-24
3.235937e+03	2.259351e-24
3.243396e+03	2.259030e-24
3.250873e+03	2.258659e-24
3.258367e+03	2.258329e-24
3.265878e+03	2.257947e-24
3.273407e+03	2.257609e-24
3.280953e+03	2.257217e-24
3.288516e+03	2.256820e-24
3.296097e+03	2.256468e-24
3.303695e+03	2.256061e-24
3.311311e+03	2.255702e-24
3.318945e+03	2.255286e-24
3.326596e+03	2.254865e-24
3.334264e+03	2.254492e-24
3.341950e+03	2.254062e-24
3.349654e+03	2.253628e-24
3.357376e+03	2.253243e-24
3.365116e+03	2.252800e-24
3.372873e+03	2.252351e-24
3.380648e+03	2.251899e-24
3.388442e+03	2.251499e-24
3.396253e+03	2.251038e-24
3.404082e+03	2.250573e-24
3.411929e+03	2.250103e-24
3.419794e+03	2.249629e-24
3.427678e+03	2.249132e-24
3.435579e+03	2.248614e-24
3.443499e+03	2.248157e-24
3.451437e+03	2.247631e-24
3.459394e+03	2.247101e-24
3.467369e+03	2.246568e-24
3.475362e+03	2.246030e-24
3.483373e+03	2.245489e-24
3.491403e+03	2.244943e-24
3.499452e+03	2.244394e-24
3.507519e+03	2.243772e-24
3.515604e+03	2.243214e-24
3.523709e+03	2.242653e-24
3.531832e+03	2.242089e-24
3.539973e+03	2.241521e-24
3.548134e+03	2.240949e-24
3.556313e+03	2.240374e-24
3.564511e+03	2.239723e-24
3.572728e+03	2.239141e-24
3.580964e+03	2.238557e-24
3.589219e+03	2.237969e-24
3.597493e+03	2.237378e-24
3.605786e+03	2.236710e-24
3.614099e+03	2.236112e-24
3.622430e+03	2.235511e-24
3.630781e+03	2.234832e-24
3.639150e+03	2.234225e-24
3.647539e+03	2.233539e-24
3.655948e+03	2.232926e-24
3.664376e+03	2.232310e-24
3.672823e+03	2.231614e-24
3.681290e+03	2.230992e-24
3.689776e+03	2.230289e-24
3.698282e+03	2.229661e-24
3.706807e+03	2.228952e-24
3.715352e+03	2.228319e-24
3.723917e+03	2.227603e-24
3.732502e+03	2.226885e-24
3.741106e+03	2.226243e-24
3.749730e+03	2.225518e-24
3.758374e+03	2.224871e-24
3.767038e+03	2.224141e-24
3.775722e+03	2.223407e-24
3.784426e+03	2.222753e-24
3.793150e+03	2.222014e-24
3.801894e+03	2.221273e-24
3.810658e+03	2.220529e-24
3.819443e+03	2.219865e-24
3.828247e+03	2.219116e-24
3.837072e+03	2.218364e-24
3.845918e+03	2.217609e-24
3.854784e+03	2.216852e-24
3.863670e+03	2.216093e-24
3.872576e+03	2.215331e-24
3.881504e+03	2.214567e-24
3.890451e+03	2.213886e-24
3.899420e+03	2.213117e-24
3.908409e+03	2.212346e-24
3.917419e+03	2.211573e-24
3.926449e+03	2.210798e-24
3.935501e+03	2.209934e-24
3.944573e+03	2.209154e-24
3.953666e+03	2.208373e-24
3.962780e+03	2.207589e-24
3.971915e+03	2.206803e-24
3.981072e+03	2.206015e-24
3.990249e+03	2.205218e-24
3.999447e+03	2.204420e-24
4.008667e+03	2.203529e-24
4.017908e+03	2.202726e-24
4.027170e+03	2.201920e-24
4.036454e+03	2.201113e-24
4.045759e+03	2.200215e-24
4.055085e+03	2.199404e-24
4.064433e+03	2.198592e-24
4.073803e+03	2.197687e-24
4.083194e+03	2.196872e-24
4.092607e+03	2.195964e-24
4.102041e+03	2.195145e-24
4.111497e+03	2.194325e-24
4.120975e+03	2.193413e-24
4.130475e+03	2.192590e-24
4.139997e+03	2.191674e-24
4.149540e+03	2.190756e-24
4.159106e+03	2.189929e-24
4.168694e+03	2.189008e-24
4.178304e+03	2.188179e-24
4.187936e+03	2.187255e-24
4.197590e+03	2.186330e-24
4.207266e+03	2.185497e-24
4.216965e+03	2.184570e-24
4.226686e+03	2.183641e-24
4.236430e+03	2.182805e-24
4.246196e+03	2.181874e-24
4.255984e+03	2.180942e-24
4.265795e+03	2.180009e-24
4.275629e+03	2.179074e-24
4.285485e+03	2.178233e-24
4.295364e+03	2.177296e-24
4.305266e+03	2.176359e-24
4.315191e+03	2.175421e-24
4.325138e+03	2.174481e-24
4.335109e+03	2.173541e-24
4.345102e+03	2.172601e-24
4.355119e+03	2.171659e-24
4.365158e+03	2.170716e-24
4.375221e+03	2.169773e-24
4.385307e+03	2.168829e-24
4.395416e+03	2.167885e-24
4.405549e+03	2.166845e-24
4.415704e+03	2.165899e-24
4.425884e+03	2.164952e-24
4.436086e+03	2.164005e-24
4.446313e+03	2.163057e-24
4.456562e+03	2.162014e-24
4.466836e+03	2.161066e-24
4.477133e+03	2.160117e-24
4.487454e+03	2.159167e-24
4.497799e+03	2.158122e-24
4.508167e+03	2.157171e-24
4.518559e+03	2.156125e-24
4.528976e+03	2.155173e-24
4.539416e+03	2.154221e-24
4.549881e+03	2.153174e-24
4.560369e+03	2.152221e-24
4.570882e+03	2.151173e-24
4.581419e+03	2.150220e-24
4.591980e+03	2.149172e-24
4.602566e+03	2.148124e-24
4.613176e+03	2.147171e-24
4.623810e+03	2.146122e-24
4.634469e+03	2.145169e-24
4.645153e+03	2.144120e-24
4.655861e+03	2.143072e-24
4.666594e+03	2.142023e-24
4.677351e+03	2.141070e-24
4.688134e+03	2.140022e-24
4.698941e+03	2.138974e-24
4.709773e+03	2.137925e-24
4.720630e+03	2.136878e-24
4.731513e+03	2.135830e-24
4.742420e+03	2.134878e-24
4.753352e+03	2.133831e-24
4.764310e+03	2.132784e-24
4.775293e+03	2.131737e-24
4.786301e+03	2.130691e-24
4.797334e+03	2.129645e-24
4.808393e+03	2.128600e-24
4.819478e+03	2.127555e-24
4.830588e+03	2.126415e-24
4.841724e+03	2.125371e-24
4.852885e+03	2.124328e-24
4.864072e+03	2.123285e-24
4.875285e+03	2.122242e-24
4.886524e+03	2.121105e-24
4.897788e+03	2.120064e-24
4.909079e+03	2.119024e-24
4.920395e+03	2.117984e-24
4.931738e+03	2.116850e-24
4.943107e+03	2.115811e-24
4.954502e+03	2.114679e-24
4.965923e+03	2.113641e-24
4.977371e+03	2.112605e-24
4.988845e+03	2.111475e-24
5.000345e+03	2.110440e-24
5.011872e+03	2.109310e-24
5.023426e+03	2.108274e-24
5.035006e+03	2.107145e-24
