# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
1.552387e+01	4.046515e-27
1.555966e+01	4.094270e-27
1.559553e+01	4.142444e-27
1.563148e+01	4.178849e-27
1.566751e+01	4.227758e-27
1.570363e+01	4.264715e-27
1.573983e+01	4.314362e-27
1.577611e+01	4.364432e-27
1.581248e+01	4.402265e-27
1.584893e+01	4.453079e-27
1.588547e+01	4.504320e-27
1.592209e+01	4.543032e-27
1.595879e+01	4.595022e-27
1.599558e+01	4.647442e-27
1.603245e+01	4.687041e-27
1.606941e+01	4.740214e-27
1.610646e+01	4.793823e-27
1.614359e+01	4.834311e-27
1.618080e+01	4.888679e-27
1.621810e+01	4.943480e-27
1.625549e+01	4.998719e-27
1.629296e+01	5.040436e-27
1.633052e+01	5.096439e-27
1.636817e+01	5.152883e-27
1.640590e+01	5.209764e-27
1.644372e+01	5.252716e-27
1.648162e+01	5.310370e-27
1.651962e+01	5.368468e-27
1.655770e+01	5.427006e-27
1.659587e+01	5.485991e-27
1.663413e+01	5.530519e-27
1.667247e+01	5.590283e-27
1.671091e+01	5.650490e-27
1.674943e+01	5.711147e-27
1.678804e+01	5.772251e-27
1.682674e+01	5.833801e-27
1.686553e+01	5.895803e-27
1.690441e+01	5.942597e-27
1.694338e+01	6.005386e-27
1.698244e+01	6.068624e-27
1.702159e+01	6.132316e-27
1.706082e+01	6.196458e-27
1.710015e+01	6.261056e-27
1.713957e+01	6.326104e-27
1.717908e+01	6.391610e-27
1.721869e+01	6.457567e-27
1.725838e+01	6.523983e-27
1.729816e+01	6.590852e-27
1.733804e+01	6.658180e-27
1.737801e+01	6.725963e-27
1.741807e+01	6.794205e-27
1.745822e+01	6.862903e-27
1.749847e+01	6.932063e-27
1.753881e+01	7.001682e-27
1.757924e+01	7.071757e-27
1.761976e+01	7.142296e-27
1.766038e+01	7.213291e-27
1.770109e+01	7.284750e-27
1.774189e+01	7.356668e-27
1.778279e+01	7.429050e-27
1.782379e+01	7.501891e-27
1.786488e+01	7.575197e-27
1.790606e+01	7.667477e-27
1.794734e+01	7.741825e-27
1.798871e+01	7.816633e-27
1.803018e+01	7.891908e-27
1.807174e+01	7.967644e-27
1.811340e+01	8.043847e-27
1.815516e+01	8.139751e-27
1.819701e+01	8.217001e-27
1.823896e+01	8.294711e-27
1.828100e+01	8.372891e-27
1.832314e+01	8.451532e-27
1.836538e+01	8.550494e-27
1.840772e+01	8.630183e-27
1.845015e+01	8.710343e-27
1.849269e+01	8.790965e-27
1.853532e+01	8.892404e-27
1.857804e+01	8.974076e-27
1.862087e+01	9.056218e-27
1.866380e+01	9.138823e-27
1.870682e+01	9.242737e-27
1.874995e+01	9.326397e-27
1.879317e+01	9.410525e-27
1.883649e+01	9.516337e-27
1.887991e+01	9.601511e-27
1.892344e+01	9.687156e-27
1.896706e+01	9.794865e-27
1.901078e+01	9.881562e-27
1.905461e+01	9.968722e-27
1.909853e+01	1.007833e-26
1.914256e+01	1.016654e-26
1.918669e+01	1.027747e-26
1.923092e+01	1.036673e-26
1.927525e+01	1.047897e-26
1.931968e+01	1.056928e-26
1.936422e+01	1.066007e-26
1.940886e+01	1.077420e-26
1.945360e+01	1.086603e-26
1.949845e+01	1.098147e-26
1.954339e+01	1.107435e-26
1.958845e+01	1.119111e-26
1.963360e+01	1.128503e-26
1.967886e+01	1.140310e-26
1.972423e+01	1.149807e-26
1.976970e+01	1.161745e-26
1.981527e+01	1.173755e-26
1.986095e+01	1.183415e-26
1.990673e+01	1.195555e-26
1.995262e+01	1.205320e-26
1.999862e+01	1.217591e-26
2.004472e+01	1.227461e-26
2.009093e+01	1.239864e-26
2.013724e+01	1.252339e-26
2.018366e+01	1.262371e-26
2.023019e+01	1.274976e-26
2.027683e+01	1.287654e-26
2.032357e+01	1.297847e-26
2.037042e+01	1.310655e-26
2.041738e+01	1.323533e-26
2.046445e+01	1.333888e-26
2.051162e+01	1.346897e-26
2.055891e+01	1.359977e-26
2.060630e+01	1.373129e-26
2.065380e+01	1.383701e-26
2.070141e+01	1.396982e-26
2.074914e+01	1.410334e-26
2.079697e+01	1.423758e-26
2.084491e+01	1.434548e-26
2.089296e+01	1.448099e-26
2.094112e+01	1.461723e-26
2.098940e+01	1.475416e-26
2.103778e+01	1.489182e-26
2.108628e+01	1.503017e-26
2.113489e+01	1.514136e-26
2.118361e+01	1.528100e-26
2.123244e+01	1.542133e-26
2.128139e+01	1.556237e-26
2.133045e+01	1.570412e-26
2.137962e+01	1.584656e-26
2.142891e+01	1.598971e-26
2.147830e+01	1.613356e-26
2.152782e+01	1.627811e-26
2.157744e+01	1.642335e-26
2.162719e+01	1.656930e-26
2.167704e+01	1.671594e-26
2.172701e+01	1.686327e-26
2.177710e+01	1.701131e-26
2.182730e+01	1.716002e-26
2.187762e+01	1.730943e-26
2.192805e+01	1.745954e-26
2.197860e+01	1.761033e-26
2.202926e+01	1.776181e-26
2.208005e+01	1.791397e-26
2.213095e+01	1.806682e-26
2.218196e+01	1.822036e-26
2.223310e+01	1.837457e-26
2.228435e+01	1.852948e-26
2.233572e+01	1.871625e-26
2.238721e+01	1.887264e-26
2.243882e+01	1.902971e-26
2.249055e+01	1.918745e-26
2.254239e+01	1.934587e-26
2.259436e+01	1.950496e-26
2.264644e+01	1.969676e-26
2.269865e+01	1.985733e-26
2.275097e+01	2.001856e-26
2.280342e+01	2.018046e-26
2.285599e+01	2.037562e-26
2.290868e+01	2.053898e-26
2.296149e+01	2.070301e-26
2.301442e+01	2.086770e-26
2.306747e+01	2.106619e-26
2.312065e+01	2.123233e-26
2.317395e+01	2.139911e-26
2.322737e+01	2.160013e-26
2.328091e+01	2.176836e-26
2.333458e+01	2.193723e-26
2.338837e+01	2.214074e-26
2.344229e+01	2.231105e-26
2.349633e+01	2.251627e-26
2.355049e+01	2.268800e-26
2.360478e+01	2.286037e-26
2.365920e+01	2.306805e-26
2.371374e+01	2.324183e-26
2.376840e+01	2.345120e-26
2.382319e+01	2.362637e-26
2.387811e+01	2.383742e-26
2.393316e+01	2.401400e-26
2.398833e+01	2.422671e-26
2.404363e+01	2.440466e-26
2.409905e+01	2.461903e-26
2.415461e+01	2.479836e-26
2.421029e+01	2.501438e-26
2.426610e+01	2.523129e-26
2.432204e+01	2.541273e-26
2.437811e+01	2.563127e-26
2.443431e+01	2.581408e-26
2.449063e+01	2.603424e-26
2.454709e+01	2.625528e-26
2.460368e+01	2.644016e-26
2.466039e+01	2.666282e-26
2.471724e+01	2.688634e-26
2.477422e+01	2.707328e-26
2.483133e+01	2.729840e-26
2.488857e+01	2.752438e-26
2.494595e+01	2.775122e-26
2.500345e+01	2.794091e-26
2.506109e+01	2.816422e-26
2.511886e+01	2.838830e-26
2.517677e+01	2.861314e-26
2.523481e+01	2.880108e-26
2.529298e+01	2.902732e-26
2.535129e+01	2.925431e-26
2.540973e+01	2.948205e-26
2.546830e+01	2.971053e-26
2.552701e+01	2.993977e-26
2.558586e+01	3.016974e-26
2.564484e+01	3.036194e-26
2.570396e+01	3.059327e-26
2.576321e+01	3.082531e-26
2.582260e+01	3.105809e-26
2.588213e+01	3.129159e-26
2.594179e+01	3.152582e-26
2.600160e+01	3.176076e-26
2.606154e+01	3.199641e-26
2.612161e+01	3.223278e-26
2.618183e+01	3.246985e-26
2.624219e+01	3.270762e-26
2.630268e+01	3.294609e-26
2.636331e+01	3.318526e-26
2.642409e+01	3.342512e-26
2.648500e+01	3.370583e-26
2.654606e+01	3.394717e-26
2.660725e+01	3.418921e-26
2.666859e+01	3.443192e-26
2.673006e+01	3.467530e-26
2.679168e+01	3.491936e-26
2.685344e+01	3.516408e-26
2.691535e+01	3.545043e-26
2.697739e+01	3.569658e-26
2.703958e+01	3.594340e-26
2.710192e+01	3.619087e-26
2.716439e+01	3.643898e-26
2.722701e+01	3.672927e-26
2.728978e+01	3.697879e-26
2.735269e+01	3.722893e-26
2.741574e+01	3.752158e-26
2.747894e+01	3.777310e-26
2.754229e+01	3.802526e-26
2.760578e+01	3.832023e-26
2.766942e+01	3.857373e-26
2.773320e+01	3.882785e-26
2.779713e+01	3.912509e-26
2.786121e+01	3.938054e-26
2.792544e+01	3.967933e-26
2.798981e+01	3.993608e-26
2.805434e+01	4.019343e-26
2.811901e+01	4.049444e-26
2.818383e+01	4.075308e-26
2.824880e+01	4.105557e-26
2.831392e+01	4.131548e-26
2.837919e+01	4.161944e-26
2.844461e+01	4.188061e-26
2.851018e+01	4.218603e-26
2.857591e+01	4.249222e-26
2.864178e+01	4.275529e-26
2.870781e+01	4.306292e-26
2.877398e+01	4.332721e-26
2.884032e+01	4.363624e-26
2.890680e+01	4.394602e-26
2.897344e+01	4.421214e-26
2.904023e+01	4.452332e-26
2.910717e+01	4.483522e-26
2.917427e+01	4.510314e-26
2.924152e+01	4.541640e-26
2.930893e+01	4.573038e-26
2.937650e+01	4.604507e-26
2.944422e+01	4.631539e-26
2.951209e+01	4.663140e-26
2.958012e+01	4.694811e-26
2.964831e+01	4.726553e-26
2.971666e+01	4.758364e-26
2.978516e+01	4.790244e-26
2.985383e+01	4.817623e-26
2.992265e+01	4.849628e-26
2.999163e+01	4.881702e-26
3.006076e+01	4.913842e-26
3.013006e+01	4.946049e-26
3.019952e+01	4.978322e-26
3.026913e+01	5.010660e-26
3.033891e+01	5.043062e-26
3.040885e+01	5.075530e-26
3.047895e+01	5.108061e-26
3.054921e+01	5.140655e-26
3.061963e+01	5.173314e-26
3.069022e+01	5.206033e-26
3.076097e+01	5.238816e-26
3.083188e+01	5.271659e-26
3.090295e+01	5.304563e-26
3.097419e+01	5.337528e-26
3.104560e+01	5.375276e-26
3.111716e+01	5.408369e-26
3.118890e+01	5.441522e-26
3.126079e+01	5.474733e-26
3.133286e+01	5.508002e-26
3.140509e+01	5.546094e-26
3.147748e+01	5.579486e-26
3.155005e+01	5.612935e-26
3.162278e+01	5.646441e-26
3.169567e+01	5.684801e-26
3.176874e+01	5.718425e-26
3.184198e+01	5.752104e-26
3.191538e+01	5.790661e-26
3.198895e+01	5.824456e-26
3.206269e+01	5.858305e-26
3.213661e+01	5.897053e-26
3.221069e+01	5.931015e-26
3.228494e+01	5.965028e-26
3.235937e+01	6.003965e-26
3.243396e+01	6.038089e-26
3.250873e+01	6.077149e-26
3.258367e+01	6.111383e-26
3.265878e+01	6.150566e-26
3.273407e+01	6.184904e-26
3.280953e+01	6.224209e-26
3.288516e+01	6.263575e-26
3.296097e+01	6.298073e-26
3.303695e+01	6.337558e-26
3.311311e+01	6.372157e-26
3.318945e+01	6.411756e-26
3.326596e+01	6.451416e-26
3.334264e+01	6.486167e-26
3.341950e+01	6.525937e-26
3.349654e+01	6.565768e-26
3.357376e+01	6.600667e-26
3.365116e+01	6.640606e-26
3.372873e+01	6.680601e-26
3.380648e+01	6.720653e-26
3.388442e+01	6.755745e-26
3.396253e+01	6.795899e-26
3.404082e+01	6.836110e-26
3.411929e+01	6.876375e-26
3.419794e+01	6.916694e-26
3.427678e+01	6.957065e-26
3.435579e+01	6.997489e-26
3.443499e+01	7.032903e-26
3.451437e+01	7.073423e-26
3.459394e+01	7.113996e-26
3.467369e+01	7.154617e-26
3.475362e+01	7.195291e-26
3.483373e+01	7.236013e-26
3.491403e+01	7.276782e-26
3.499452e+01	7.317601e-26
3.507519e+01	7.363579e-26
3.515604e+01	7.404497e-26
3.523709e+01	7.445464e-26
3.531832e+01	7.486475e-26
3.539973e+01	7.527533e-26
3.548134e+01	7.568634e-26
3.556313e+01	7.609783e-26
3.564511e+01	7.656125e-26
3.572728e+01	7.697364e-26
3.580964e+01	7.738649e-26
3.589219e+01	7.779973e-26
3.597493e+01	7.821341e-26
3.605786e+01	7.867929e-26
3.614099e+01	7.909383e-26
3.622430e+01	7.950880e-26
3.630781e+01	7.997611e-26
3.639150e+01	8.039190e-26
3.647539e+01	8.086014e-26
3.655948e+01	8.127677e-26
3.664376e+01	8.169377e-26
3.672823e+01	8.216335e-26
3.681290e+01	8.258116e-26
3.689776e+01	8.305162e-26
3.698282e+01	8.347018e-26
3.706807e+01	8.394150e-26
3.715352e+01	8.436084e-26
3.723917e+01	8.483299e-26
3.732502e+01	8.530558e-26
3.741106e+01	8.572600e-26
3.749730e+01	8.619940e-26
3.758374e+01	8.662055e-26
3.767038e+01	8.709471e-26
3.775722e+01	8.756928e-26
3.784426e+01	8.799147e-26
3.793150e+01	8.846680e-26
3.801894e+01	8.894251e-26
3.810658e+01	8.941860e-26
3.819443e+01	8.984211e-26
3.828247e+01	9.031891e-26
3.837072e+01	9.079607e-26
3.845918e+01	9.127360e-26
3.854784e+01	9.175148e-26
3.863670e+01	9.222971e-26
3.872576e+01	9.270829e-26
3.881504e+01	9.318721e-26
3.890451e+01	9.361320e-26
3.899420e+01	9.409273e-26
3.908409e+01	9.457260e-26
3.917419e+01	9.505275e-26
3.926449e+01	9.553325e-26
3.935501e+01	9.606750e-26
3.944573e+01	9.654864e-26
3.953666e+01	9.703008e-26
3.962780e+01	9.751181e-26
3.971915e+01	9.799382e-26
3.981072e+01	9.847612e-26
3.990249e+01	9.895869e-26
3.999447e+01	9.944155e-26
4.008667e+01	9.997832e-26
4.017908e+01	1.004617e-25
4.027170e+01	1.009453e-25
4.036454e+01	1.014292e-25
4.045759e+01	1.019672e-25
4.055085e+01	1.024516e-25
4.064433e+01	1.029363e-25
4.073803e+01	1.034751e-25
4.083194e+01	1.039602e-25
4.092607e+01	1.044995e-25
4.102041e+01	1.049851e-25
4.111497e+01	1.054710e-25
4.120975e+01	1.060110e-25
4.130475e+01	1.064973e-25
4.139997e+01	1.070379e-25
4.149540e+01	1.075787e-25
4.159106e+01	1.080656e-25
4.168694e+01	1.086068e-25
4.178304e+01	1.090942e-25
4.187936e+01	1.096359e-25
4.197590e+01	1.101778e-25
4.207266e+01	1.106657e-25
4.216965e+01	1.112080e-25
4.226686e+01	1.117505e-25
4.236430e+01	1.122390e-25
4.246196e+01	1.127818e-25
4.255984e+01	1.133249e-25
4.265795e+01	1.138682e-25
4.275629e+01	1.144117e-25
4.285485e+01	1.149009e-25
4.295364e+01	1.154447e-25
4.305266e+01	1.159887e-25
4.315191e+01	1.165328e-25
4.325138e+01	1.170771e-25
4.335109e+01	1.176215e-25
4.345102e+01	1.181661e-25
4.355119e+01	1.187108e-25
4.365158e+01	1.192557e-25
4.375221e+01	1.198007e-25
4.385307e+01	1.203458e-25
4.395416e+01	1.208911e-25
4.405549e+01	1.214910e-25
4.415704e+01	1.220365e-25
4.425884e+01	1.225822e-25
4.436086e+01	1.231279e-25
4.446313e+01	1.236738e-25
4.456562e+01	1.242744e-25
4.466836e+01	1.248204e-25
4.477133e+01	1.253666e-25
4.487454e+01	1.259129e-25
4.497799e+01	1.265138e-25
4.508167e+01	1.270603e-25
4.518559e+01	1.276615e-25
4.528976e+01	1.282081e-25
4.539416e+01	1.287547e-25
4.549881e+01	1.293562e-25
4.560369e+01	1.299030e-25
4.570882e+01	1.305046e-25
4.581419e+01	1.310515e-25
4.591980e+01	1.316532e-25
4.602566e+01	1.322550e-25
4.613176e+01	1.328021e-25
4.623810e+01	1.334040e-25
4.634469e+01	1.339512e-25
4.645153e+01	1.345532e-25
4.655861e+01	1.351553e-25
4.666594e+01	1.357573e-25
4.677351e+01	1.363047e-25
4.688134e+01	1.369068e-25
4.698941e+01	1.375090e-25
4.709773e+01	1.381112e-25
4.720630e+01	1.387134e-25
4.731513e+01	1.393156e-25
4.742420e+01	1.398631e-25
4.753352e+01	1.404653e-25
4.764310e+01	1.410676e-25
4.775293e+01	1.416699e-25
4.786301e+01	1.422721e-25
4.797334e+01	1.428744e-25
4.808393e+01	1.434767e-25
4.819478e+01	1.440789e-25
4.830588e+01	1.447359e-25
4.841724e+01	1.453381e-25
4.852885e+01	1.459403e-25
4.864072e+01	1.465425e-25
4.875285e+01	1.471447e-25
4.886524e+01	1.478015e-25
4.897788e+01	1.484036e-25
4.909079e+01	1.490057e-25
4.920395e+01	1.496077e-25
4.931738e+01	1.502645e-25
4.943107e+01	1.508664e-25
4.954502e+01	1.515231e-25
4.965923e+01	1.521249e-25
4.977371e+01	1.527268e-25
4.988845e+01	1.533832e-25
5.000345e+01	1.539849e-25
5.011872e+01	1.546231e-25
5.023426e+01	1.552079e-25
5.035006e+01	1.558456e-25
5.046613e+01	1.564832e-25
5.058247e+01	1.570674e-25
5.069907e+01	1.577045e-25
5.081594e+01	1.583414e-25
5.093309e+01	1.589250e-25
5.105050e+01	1.595615e-25
5.116818e+01	1.601977e-25
5.128614e+01	1.608338e-25
5.140437e+01	1.614166e-25
5.152286e+01	1.620522e-25
5.164164e+01	1.626875e-25
5.176068e+01	1.633226e-25
5.188000e+01	1.639575e-25
5.199960e+01	1.645921e-25
5.211947e+01	1.652265e-25
5.223962e+01	1.658607e-25
5.236004e+01	1.664946e-25
5.248075e+01	1.671282e-25
5.260173e+01	1.677616e-25
5.272299e+01	1.683948e-25
5.284453e+01	1.690277e-25
5.296634e+01	1.697131e-25
5.308844e+01	1.703455e-25
5.321083e+01	1.709776e-25
5.333349e+01	1.716095e-25
5.345644e+01	1.722937e-25
5.357967e+01	1.729250e-25
5.370318e+01	1.735561e-25
5.382698e+01	1.742395e-25
5.395106e+01	1.748700e-25
5.407543e+01	1.755528e-25
5.420009e+01	1.761828e-25
5.432503e+01	1.768650e-25
5.445027e+01	1.774944e-25
5.457579e+01	1.781760e-25
5.470160e+01	1.788048e-25
5.482770e+01	1.794858e-25
5.495409e+01	1.801141e-25
5.508077e+01	1.807945e-25
5.520774e+01	1.814745e-25
5.533501e+01	1.821543e-25
5.546257e+01	1.827815e-25
5.559043e+01	1.834606e-25
5.571857e+01	1.841394e-25
5.584702e+01	1.848179e-25
5.597576e+01	1.854960e-25
5.610480e+01	1.861218e-25
5.623413e+01	1.867993e-25
5.636377e+01	1.874765e-25
5.649370e+01	1.881534e-25
5.662393e+01	1.888300e-25
5.675446e+01	1.895062e-25
5.688529e+01	1.902341e-25
5.701643e+01	1.909097e-25
5.714786e+01	1.915850e-25
5.727960e+01	1.922599e-25
5.741165e+01	1.929345e-25
5.754399e+01	1.936088e-25
5.767665e+01	1.943346e-25
5.780960e+01	1.950083e-25
5.794287e+01	1.956815e-25
5.807644e+01	1.964063e-25
5.821032e+01	1.970789e-25
5.834451e+01	1.977512e-25
5.847901e+01	1.984749e-25
5.861382e+01	1.991465e-25
5.874894e+01	1.998694e-25
5.888437e+01	2.005404e-25
5.902011e+01	2.012626e-25
5.915616e+01	2.019845e-25
5.929253e+01	2.026544e-25
5.942922e+01	2.033755e-25
5.956621e+01	2.040963e-25
5.970353e+01	2.047652e-25
5.984116e+01	2.054853e-25
5.997911e+01	2.062050e-25
6.011737e+01	2.069243e-25
6.025596e+01	2.076431e-25
6.039486e+01	2.083104e-25
6.053409e+01	2.090286e-25
6.067363e+01	2.097464e-25
6.081350e+01	2.104639e-25
6.095369e+01	2.111810e-25
6.109420e+01	2.118977e-25
6.123504e+01	2.126653e-25
6.137620e+01	2.133813e-25
6.151769e+01	2.140969e-25
6.165950e+01	2.148122e-25
6.180164e+01	2.155271e-25
6.194411e+01	2.162417e-25
6.208690e+01	2.170069e-25
6.223003e+01	2.177208e-25
6.237348e+01	2.184342e-25
6.251727e+01	2.191983e-25
6.266139e+01	2.199111e-25
6.280584e+01	2.206744e-25
6.295062e+01	2.213864e-25
6.309573e+01	2.221490e-25
6.324119e+01	2.228603e-25
6.338697e+01	2.236220e-25
6.353309e+01	2.243327e-25
6.367955e+01	2.250937e-25
6.382635e+01	2.258543e-25
6.397348e+01	2.265639e-25
6.412096e+01	2.273238e-25
6.426877e+01	2.280833e-25
6.441693e+01	2.288424e-25
6.456542e+01	2.296011e-25
6.471426e+01	2.303090e-25
6.486344e+01	2.310670e-25
6.501297e+01	2.318246e-25
6.516284e+01	2.325819e-25
6.531306e+01	2.333388e-25
6.546362e+01	2.340953e-25
6.561453e+01	2.348515e-25
6.576578e+01	2.356576e-25
6.591739e+01	2.364131e-25
6.606934e+01	2.371681e-25
6.622165e+01	2.379229e-25
6.637431e+01	2.386772e-25
6.652732e+01	2.394815e-25
6.668068e+01	2.402351e-25
6.683439e+01	2.409884e-25
6.698846e+01	2.417915e-25
6.714289e+01	2.425440e-25
6.729767e+01	2.433464e-25
6.745280e+01	2.440983e-25
6.760830e+01	2.448999e-25
6.776415e+01	2.456511e-25
6.792036e+01	2.464519e-25
6.807694e+01	2.472524e-25
6.823387e+01	2.480026e-25
6.839116e+01	2.488023e-25
6.854882e+01	2.496017e-25
6.870684e+01	2.504008e-25
6.886523e+01	2.511995e-25
6.902398e+01	2.519479e-25
6.918310e+01	2.527459e-25
6.934258e+01	2.535435e-25
6.950243e+01	2.543408e-25
6.966265e+01	2.551377e-25
6.982324e+01	2.559343e-25
6.998420e+01	2.567305e-25
7.014553e+01	2.575761e-25
7.030723e+01	2.583717e-25
7.046931e+01	2.591669e-25
7.063176e+01	2.599617e-25
7.079458e+01	2.607563e-25
7.095778e+01	2.616001e-25
7.112135e+01	2.623940e-25
7.128530e+01	2.632371e-25
7.144963e+01	2.640303e-25
7.161434e+01	2.648232e-25
7.177943e+01	2.656653e-25
7.194490e+01	2.664575e-25
7.211075e+01	2.672989e-25
7.227698e+01	2.681400e-25
7.244360e+01	2.689313e-25
7.261060e+01	2.697717e-25
7.277798e+01	2.706117e-25
7.294575e+01	2.714515e-25
7.311391e+01	2.722415e-25
7.328245e+01	2.730806e-25
7.345139e+01	2.739194e-25
7.362071e+01	2.747578e-25
7.379042e+01	2.755960e-25
7.396053e+01	2.764338e-25
